Day fraction since midnight on 	pH probe (pH)	Time from start	Hour Fraction	Hour Fraction/Residence time	pH probe (pH)
0.643434449	7.089309216	0.007534833	0.18083599	0.723343958	7.089309216
0.643446039	7.088997364	0.007546423	0.181114157	0.724456627	7.088997364
0.643457607	7.089478016	0.00755799	0.18139177	0.725567078	7.089478016
0.643469174	7.089664459	0.007569557	0.18166938	0.72667752	7.089664459
0.643480764	7.090453625	0.007581148	0.181947547	0.727790189	7.090453625
0.64349232	7.090241432	0.007592703	0.182224882	0.728899526	7.090241432
0.64350391	7.089556217	0.007604294	0.182503049	0.730012195	7.089556217
0.643515477	7.089363098	0.007615861	0.182780659	0.731122637	7.089363098
0.643527044	7.089600086	0.007627428	0.183058272	0.732233088	7.089600086
0.643538635	7.090202332	0.007639018	0.183336439	0.733345757	7.090202332
0.643550202	7.088971615	0.007650585	0.18361405	0.734456198	7.088971615
0.643561792	7.089502811	0.007662176	0.183892217	0.735568867	7.089502811
0.643573359	7.089358807	0.007673743	0.184169827	0.736679309	7.089358807
0.643584915	7.089540958	0.007685298	0.184447162	0.737788646	7.089540958
0.643596505	7.089678764	0.007696889	0.184725329	0.738901315	7.089678764
0.643608072	7.088720322	0.007708456	0.185002942	0.740011766	7.088720322
0.643619639	7.089263439	0.007720023	0.185280552	0.741122208	7.089263439
0.64363123	7.088935375	0.007731613	0.185558719	0.742234877	7.088935375
0.643642797	7.088989258	0.007743181	0.185836332	0.743345328	7.088989258
0.643654364	7.089822292	0.007754748	0.186113942	0.74445577	7.089822292
0.643665954	7.089216709	0.007766338	0.18639211	0.745568438	7.089216709
0.64367751	7.089411736	0.007777894	0.186669444	0.746677776	7.089411736
0.6436891	7.089653492	0.007789484	0.186947611	0.747790445	7.089653492
0.643700667	7.090051651	0.007801051	0.187225222	0.748900886	7.090051651
0.643712234	7.089922905	0.007812618	0.187502834	0.750011338	7.089922905
0.643723825	7.089172363	0.007824208	0.187780999	0.751123997	7.089172363
0.643735392	7.089541912	0.007835776	0.188058612	0.752234448	7.089541912
0.643746959	7.089514256	0.007847343	0.188336225	0.753344899	7.089514256
0.643758526	7.090062618	0.00785891	0.188613835	0.754455341	7.090062618
0.643770105	7.089146614	0.007870488	0.188891724	0.755566896	7.089146614
0.643781695	7.089370251	0.007882079	0.189169891	0.756679565	7.089370251
0.643793262	7.089362621	0.007893646	0.189447504	0.757790016	7.089362621
0.643804829	7.089578629	0.007905213	0.189725114	0.758900458	7.089578629
0.64381642	7.089958191	0.007916803	0.190003282	0.760013126	7.089958191
0.643827987	7.089363098	0.007928371	0.190280894	0.761123578	7.089363098
0.643839577	7.089287281	0.007939961	0.190559059	0.762236237	7.089287281
0.643851121	7.089204788	0.007951505	0.190836118	0.76334447	7.089204788
0.6438627	7.089642525	0.007963084	0.191114006	0.764456026	7.089642525
0.64387429	7.089940548	0.007974674	0.191392174	0.765568694	7.089940548
0.643885857	7.089007855	0.007986241	0.191669784	0.766679136	7.089007855
0.643897424	7.089384556	0.007997808	0.191947397	0.767789587	7.089384556
0.643909015	7.089419842	0.008009398	0.192225564	0.768902256	7.089419842
0.643920582	7.089457035	0.008020966	0.192503174	0.770012698	7.089457035
0.643932172	7.090177536	0.008032556	0.192781342	0.771125366	7.090177536
0.643943716	7.08993721	0.0080441	0.193058398	0.77223359	7.08993721
0.643955295	7.089336395	0.008055679	0.193336286	0.773345146	7.089336395
0.643966885	7.089441776	0.008067269	0.193614454	0.774457814	7.089441776
0.643978452	7.089714527	0.008078836	0.193892066	0.775568266	7.089714527
0.643990043	7.089671135	0.008090426	0.194170234	0.776680934	7.089671135
0.64400161	7.088846684	0.008101993	0.194447844	0.777791376	7.088846684
0.644013177	7.089606285	0.008113561	0.194725457	0.778901827	7.089606285
0.644024744	7.089392185	0.008125128	0.195003067	0.780012269	7.089392185
0.644036311	7.08969307	0.008136695	0.19528068	0.78112272	7.08969307
0.64404789	7.089429855	0.008148274	0.195558569	0.782234275	7.089429855
0.64405948	7.089251995	0.008159864	0.195836736	0.783346944	7.089251995
0.644071047	7.089419842	0.008171431	0.196114346	0.784457386	7.089419842
0.644082615	7.08845377	0.008182998	0.196391959	0.785567837	7.08845377
0.644094182	7.089602947	0.008194565	0.19666957	0.786678278	7.089602947
0.644105772	7.088868141	0.008206156	0.196947737	0.787790947	7.088868141
0.644117339	7.089330673	0.008217723	0.19722535	0.788901398	7.089330673
0.644128929	7.089122772	0.008229313	0.197503514	0.790014058	7.089122772
0.644140485	7.08956337	0.008240869	0.197780849	0.791123395	7.08956337
0.644152075	7.089893818	0.008252459	0.198059016	0.792236064	7.089893818
0.644163642	7.089158535	0.008264026	0.198336629	0.793346515	7.089158535
0.64417521	7.089208126	0.008275593	0.198614239	0.794456957	7.089208126
0.644186777	7.089166641	0.008287161	0.198891852	0.795567408	7.089166641
0.644198367	7.089929581	0.008298751	0.199170019	0.796680077	7.089929581
0.644209934	7.089832783	0.008310318	0.19944763	0.797790518	7.089832783
0.644221513	7.089182377	0.008321897	0.199725518	0.798902074	7.089182377
0.64423308	7.089380741	0.008333464	0.200003131	0.800012525	7.089380741
0.64424467	7.089398861	0.008345054	0.200281298	0.801125194	7.089398861
0.644256237	7.089574337	0.008356621	0.200558909	0.802235635	7.089574337
0.644267805	7.089757919	0.008368188	0.200836522	0.803346086	7.089757919
0.644279395	7.08899641	0.008379779	0.201114689	0.804458755	7.08899641
0.644290962	7.089384556	0.008391346	0.201392299	0.805569197	7.089384556
0.644302529	7.089502335	0.008402913	0.201669912	0.806679648	7.089502335
0.644314096	7.089718819	0.00841448	0.201947522	0.80779009	7.089718819
0.644325675	7.089724541	0.008426059	0.202225411	0.808901645	7.089724541
0.644337265	7.088717461	0.008437649	0.202503578	0.810014314	7.088717461
0.644348833	7.089391708	0.008449216	0.202781191	0.811124765	7.089391708
0.6443604	7.08989048	0.008460783	0.203058802	0.812235206	7.08989048
0.644371967	7.090069771	0.008472351	0.203336414	0.813345658	7.090069771
0.644383557	7.090137959	0.008483941	0.203614582	0.814458326	7.090137959
0.644395124	7.089510441	0.008495508	0.203892192	0.815568768	7.089510441
0.644406691	7.089667797	0.008507075	0.204169805	0.816679219	7.089667797
0.644418293	7.089437008	0.008518677	0.204448248	0.817792992	7.089437008
0.644429837	7.089682579	0.008530221	0.204725304	0.818901216	7.089682579
0.644441428	7.089125633	0.008541811	0.205003471	0.820013885	7.089125633
0.644452995	7.089388371	0.008553378	0.205281084	0.821124336	7.089388371
0.644464562	7.089411259	0.008564946	0.205558694	0.822234778	7.089411259
0.644476152	7.089584827	0.008576536	0.205836862	0.823347446	7.089584827
0.644487719	7.089657307	0.008588103	0.206114474	0.824457898	7.089657307
0.64449931	7.088627815	0.008599693	0.206392642	0.825570566	7.088627815
0.644510865	7.089214325	0.008611249	0.206669974	0.826679894	7.089214325
0.644522432	7.089275837	0.008622816	0.206947586	0.827790346	7.089275837
0.644534023	7.088906765	0.008634406	0.207225754	0.828903014	7.088906765
0.64454559	7.089818955	0.008645973	0.207503364	0.830013456	7.089818955
0.644557157	7.088785648	0.008657541	0.207780977	0.831123907	7.088785648
0.644568736	7.089477539	0.008669119	0.208058866	0.832235462	7.089477539
0.644580326	7.089667797	0.00868071	0.208337033	0.833348131	7.089667797
0.644591893	7.08968544	0.008692277	0.208614643	0.834458573	7.08968544
0.64460346	7.08931303	0.008703844	0.208892256	0.835569024	7.08931303
0.644615027	7.089159012	0.008715411	0.209169866	0.836679466	7.089159012
0.644626618	7.089484692	0.008727001	0.209448034	0.837792134	7.089484692
0.644638185	7.089653492	0.008738569	0.209725646	0.838902586	7.089653492
0.644649752	7.089980125	0.008750136	0.210003257	0.840013027	7.089980125
0.644661342	7.089118481	0.008761726	0.210281424	0.841125696	7.089118481
0.644672909	7.089094639	0.008773293	0.210559037	0.842236147	7.089094639
0.644684477	7.089452744	0.00878486	0.210836647	0.843346589	7.089452744
0.644696055	7.089612961	0.008796439	0.211114536	0.844458144	7.089612961
0.644707622	7.089743614	0.008808006	0.211392149	0.845568595	7.089743614
0.644719213	7.088824272	0.008819596	0.211670316	0.846681264	7.088824272
0.64473078	7.089231014	0.008831164	0.211947926	0.847791706	7.089231014
0.64474237	7.089667797	0.008842754	0.212226094	0.848904374	7.089667797
0.644753937	7.089502811	0.008854321	0.212503706	0.850014826	7.089502811
0.644765504	7.090205669	0.008865888	0.212781317	0.851125267	7.090205669
0.644777072	7.088994503	0.008877455	0.21305893	0.852235718	7.088994503
0.644788662	7.089541912	0.008889046	0.213337097	0.853348387	7.089541912
0.644800229	7.089563847	0.008900613	0.213614707	0.854458829	7.089563847
0.644811796	7.090054989	0.00891218	0.21389232	0.85556928	7.090054989
0.644823386	7.090180874	0.00892377	0.214170485	0.856681939	7.090180874
0.644834965	7.089670658	0.008935349	0.214448376	0.857793504	7.089670658
0.644846532	7.089380264	0.008946916	0.214725986	0.858903946	7.089380264
0.6448581	7.089352131	0.008958483	0.215003599	0.860014397	7.089352131
0.644869667	7.08987236	0.00897005	0.21528121	0.861124838	7.08987236
0.644881257	7.089327335	0.008981641	0.215559377	0.862237507	7.089327335
0.644892824	7.089122295	0.008993208	0.21583699	0.863347958	7.089122295
0.644904391	7.089251995	0.009004775	0.2161146	0.8644584	7.089251995
0.644915982	7.089437962	0.009016365	0.216392767	0.865571069	7.089437962
0.644927537	7.089728355	0.009027921	0.216670102	0.866680406	7.089728355
0.644939127	7.089104652	0.009039511	0.216948269	0.867793075	7.089104652
0.644950695	7.089380741	0.009051078	0.217225879	0.868903517	7.089380741
0.644962262	7.089338303	0.009062646	0.217503492	0.870013968	7.089338303
0.644973852	7.089200974	0.009074236	0.217781659	0.871126637	7.089200974
0.644985419	7.089607239	0.009085803	0.21805927	0.872237078	7.089607239
0.644996986	7.088545322	0.00909737	0.218336882	0.87334753	7.088545322
0.645008577	7.089305878	0.00910896	0.218615047	0.874460189	7.089305878
0.645020132	7.089186192	0.009120516	0.218892382	0.875569526	7.089186192
0.645031722	7.089545727	0.009132106	0.219170549	0.876682195	7.089545727
0.64504329	7.089743137	0.009143673	0.219448162	0.877792646	7.089743137
0.64505488	7.088886261	0.009155264	0.219726329	0.878905315	7.088886261
0.645066447	7.089355946	0.009166831	0.220003939	0.880015757	7.089355946
0.645078014	7.089492321	0.009178398	0.220281552	0.881126208	7.089492321
0.645089581	7.089736462	0.009189965	0.220559162	0.88223665	7.089736462
0.645101149	7.089743137	0.009201532	0.220836775	0.883347101	7.089743137
0.645112727	7.088865757	0.009213111	0.221114664	0.884458656	7.088865757
0.645124318	7.089358807	0.009224701	0.221392831	0.885571325	7.089358807
0.645135885	7.089342117	0.009236268	0.221670442	0.886681766	7.089342117
0.645147452	7.089865208	0.009247836	0.221948054	0.887792218	7.089865208
0.645159042	7.089183331	0.009259426	0.222226222	0.888904886	7.089183331
0.645170609	7.088961124	0.009270993	0.222503832	0.890015328	7.088961124
0.645182176	7.08948803	0.00928256	0.222781445	0.891125779	7.08948803
0.645193744	7.089517593	0.009294127	0.223059055	0.892236221	7.089517593
0.645205322	7.089803696	0.009305706	0.223336944	0.893347776	7.089803696
0.645216913	7.088943481	0.009317296	0.223615111	0.894460445	7.088943481
0.64522848	7.089244843	0.009328863	0.223892724	0.895570896	7.089244843
0.645240047	7.089078903	0.009340431	0.224170334	0.896681338	7.089078903
0.645251637	7.089882851	0.009352021	0.224448502	0.897794006	7.089882851
0.645263204	7.090141296	0.009363588	0.224726114	0.898904458	7.090141296
0.645274771	7.090116501	0.009375155	0.225003725	0.900014899	7.090116501
0.645286339	7.089524269	0.009386722	0.225281338	0.90112535	7.089524269
0.645297917	7.089142323	0.009398301	0.225559226	0.902236906	7.089142323
0.645309508	7.089836121	0.009409891	0.225837394	0.903349574	7.089836121
0.645321075	7.089549065	0.009421458	0.226115004	0.904460016	7.089549065
0.645332642	7.088559628	0.009433026	0.226392617	0.905570467	7.088559628
0.645344232	7.089517593	0.009444616	0.226670784	0.906683136	7.089517593
0.645355799	7.089725018	0.009456183	0.226948394	0.907793578	7.089725018
0.645367367	7.089728832	0.00946775	0.227226007	0.908904029	7.089728832
0.645378934	7.08969307	0.009479317	0.227503618	0.91001447	7.08969307
0.645390512	7.089064121	0.009490896	0.227781506	0.911126026	7.089064121
0.645402103	7.088925362	0.009502486	0.228059674	0.912238694	7.088925362
0.64541367	7.088752747	0.009514054	0.228337286	0.913349146	7.088752747
0.645425237	7.089374542	0.009525621	0.228614897	0.914459587	7.089374542
0.645436804	7.089369774	0.009537188	0.22889251	0.915570038	7.089369774
0.645448394	7.089187145	0.009548778	0.229170677	0.916682707	7.089187145
0.645459962	7.089391708	0.009560345	0.229448287	0.917793149	7.089391708
0.645471529	7.089492321	0.009571913	0.2297259	0.9189036	7.089492321
0.645483107	7.089695454	0.009583491	0.230003789	0.920015155	7.089695454
0.645494698	7.089143753	0.009595081	0.230281956	0.921127824	7.089143753
0.645506265	7.089531899	0.009606649	0.230559566	0.922238266	7.089531899
0.645517832	7.089323044	0.009618216	0.230837179	0.923348717	7.089323044
0.645529399	7.089646339	0.009629783	0.23111479	0.924459158	7.089646339
0.645540989	7.089412689	0.009641373	0.231392957	0.925571827	7.089412689
0.645552557	7.089062214	0.00965294	0.23167057	0.926682278	7.089062214
0.645564124	7.089459419	0.009664508	0.23194818	0.92779272	7.089459419
0.645575702	7.089258194	0.009676086	0.232226069	0.928904275	7.089258194
0.645587293	7.089284897	0.009687677	0.232504236	0.930016944	7.089284897
0.64559886	7.089603424	0.009699244	0.232781849	0.931127395	7.089603424
0.645610427	7.088924885	0.009710811	0.233059459	0.932237837	7.088924885
0.645621994	7.089334965	0.009722378	0.233337072	0.933348288	7.089334965
0.645633585	7.089523792	0.009733968	0.233615239	0.934460957	7.089523792
0.645645152	7.089772224	0.009745535	0.23389285	0.935571398	7.089772224
0.645656719	7.089772224	0.009757103	0.234170462	0.93668185	7.089772224
0.645668321	7.088873386	0.009768704	0.234448906	0.937795622	7.088873386
0.645679888	7.089463234	0.009780272	0.234726518	0.938906074	7.089463234
0.645691455	7.089704037	0.009791839	0.235004129	0.940016515	7.089704037
0.645703022	7.08979702	0.009803406	0.235281742	0.941126966	7.08979702
0.645714589	7.090141773	0.009814973	0.235559352	0.942237408	7.090141773
0.64572618	7.089452267	0.009826563	0.235837519	0.943350077	7.089452267
0.645737747	7.089442253	0.00983813	0.236115132	0.944460528	7.089442253
0.645749314	7.08937788	0.009849698	0.236392742	0.94557097	7.08937788
0.645760893	7.089735031	0.009861276	0.236670631	0.946682525	7.089735031
0.64577246	7.089434624	0.009872843	0.236948244	0.947792976	7.089434624
0.64578405	7.089337349	0.009884434	0.237226411	0.948905645	7.089337349
0.645795617	7.089420795	0.009896001	0.237504022	0.950016086	7.089420795
0.645807184	7.089352131	0.009907568	0.237781634	0.951126538	7.089352131
0.645818775	7.089621544	0.009919158	0.238059802	0.952239206	7.089621544
0.645830342	7.088785648	0.009930725	0.238337412	0.953349648	7.088785648
0.645841909	7.088766098	0.009942293	0.238615025	0.954460099	7.088766098
0.645853488	7.089035511	0.009953871	0.238892914	0.955571654	7.089035511
0.645865055	7.088935375	0.009965438	0.239170524	0.956682096	7.088935375
0.645876645	7.089406014	0.009977029	0.239448691	0.957794765	7.089406014
0.645888212	7.088846684	0.009988596	0.239726304	0.958905216	7.088846684
0.645899779	7.089355469	0.010000163	0.240003914	0.960015658	7.089355469
0.64591137	7.089438438	0.010011753	0.240282082	0.961128326	7.089438438
0.645922937	7.089668274	0.010023321	0.240559694	0.962238778	7.089668274
0.645934504	7.089585304	0.010034888	0.240837305	0.963349219	7.089585304
0.645946083	7.088730335	0.010046466	0.241115194	0.964460774	7.088730335
0.64595765	7.089356422	0.010058034	0.241392806	0.965571226	7.089356422
0.64596924	7.089595795	0.010069624	0.241670974	0.966683894	7.089595795
0.645980807	7.089313507	0.010081191	0.241948584	0.967794336	7.089313507
0.645992374	7.089337349	0.010092758	0.242226197	0.968904787	7.089337349
0.646003965	7.088943481	0.010104349	0.242504364	0.970017456	7.088943481
0.646015532	7.089437962	0.010115916	0.242781974	0.971127898	7.089437962
0.646027099	7.089667797	0.010127483	0.243059587	0.972238349	7.089667797
0.646038678	7.089778423	0.010139062	0.243337476	0.973349904	7.089778423
0.646050245	7.08899641	0.010150629	0.243615086	0.974460346	7.08899641
0.646061835	7.089700222	0.010162219	0.243893254	0.975573014	7.089700222
0.646073402	7.089460373	0.010173786	0.244170866	0.976683466	7.089460373
0.646084993	7.089682102	0.010185376	0.244449034	0.977796134	7.089682102
0.64609656	7.089420319	0.010196944	0.244726644	0.978906576	7.089420319
0.64610815	7.08852005	0.010208534	0.245004811	0.980019245	7.08852005
0.646119694	7.089582443	0.010220078	0.245281867	0.981127469	7.089582443
0.646131273	7.089609623	0.010231657	0.245559756	0.982239024	7.089609623
0.64614284	7.089800358	0.010243224	0.245837369	0.983349475	7.089800358
0.64615443	7.089972973	0.010254814	0.246115536	0.984462144	7.089972973
0.646165997	7.089882851	0.010266381	0.246393146	0.985572586	7.089882851
0.646177565	7.089169979	0.010277948	0.246670759	0.986683037	7.089169979
0.646189155	7.089445114	0.010289539	0.246948926	0.987795706	7.089445114
0.646200722	7.08969307	0.010301106	0.247226537	0.988906147	7.08969307
0.646212289	7.089413166	0.010312673	0.24750415	0.990016598	7.089413166
0.646223879	7.088889599	0.010324263	0.247782317	0.991129267	7.088889599
0.646235447	7.089233398	0.01033583	0.248059927	0.992239709	7.089233398
0.646247014	7.089585304	0.010347398	0.24833754	0.99335016	7.089585304
0.646258604	7.089585304	0.010358988	0.248615707	0.994462829	7.089585304
0.64627016	7.089204788	0.010370543	0.248893039	0.995572157	7.089204788
0.64628175	7.089000225	0.010382134	0.249171206	0.996684826	7.089000225
0.646293317	7.089276314	0.010393701	0.249448819	0.997795277	7.089276314
0.646304884	7.088717461	0.010405268	0.24972643	0.998905718	7.088717461
0.646316474	7.089624882	0.010416858	0.250004597	1.000018387	7.089624882
0.646328042	7.089089394	0.010428425	0.25028221	1.001128838	7.089089394
0.646339609	7.089258671	0.010439992	0.25055982	1.00223928	7.089258671
0.646351199	7.08929491	0.010451583	0.250837987	1.003351949	7.08929491
0.646362778	7.089469433	0.010463161	0.251115876	1.004463504	7.089469433
0.646374345	7.089943886	0.010474729	0.251393489	1.005573955	7.089943886
0.646385912	7.08902216	0.010486296	0.251671099	1.006684397	7.08902216
0.646397479	7.0896101	0.010497863	0.251948712	1.007794848	7.0896101
0.64640907	7.089348793	0.010509453	0.252226879	1.008907517	7.089348793
0.646420637	7.089767933	0.01052102	0.25250449	1.010017958	7.089767933
0.646432204	7.089639187	0.010532588	0.252782102	1.01112841	7.089639187
0.646443794	7.089111328	0.010544178	0.253060267	1.012241069	7.089111328
0.64645535	7.089530468	0.010555733	0.253337602	1.013350406	7.089530468
0.64646694	7.089474201	0.010567324	0.253615769	1.014463075	7.089474201
0.646478507	7.089900971	0.010578891	0.253893382	1.015573526	7.089900971
0.646490097	7.089560509	0.010590481	0.254171549	1.016686195	7.089560509
0.646501665	7.088964939	0.010602048	0.254449159	1.017796637	7.088964939
0.646513232	7.089467049	0.010613616	0.254726772	1.018907088	7.089467049
0.646524799	7.089320183	0.010625183	0.255004382	1.02001753	7.089320183
0.646536366	7.089560986	0.01063675	0.255281995	1.021127981	7.089560986
0.646547945	7.089479923	0.010648329	0.255559884	1.022239536	7.089479923
0.646559535	7.089054108	0.010659919	0.255838051	1.023352205	7.089054108
0.646571102	7.08935976	0.010671486	0.256115662	1.024462646	7.08935976
0.646582692	7.089653492	0.010683076	0.256393829	1.025575315	7.089653492
0.64659426	7.090008736	0.010694643	0.256671442	1.026685766	7.090008736
0.646605827	7.090051651	0.010706211	0.256949052	1.027796208	7.090051651
0.646617394	7.089557171	0.010717778	0.257226665	1.028906659	7.089557171
0.646628961	7.089517593	0.010729345	0.257504275	1.030017101	7.089517593
0.64664054	7.089534283	0.010740924	0.257782164	1.031128656	7.089534283
0.64665213	7.089553356	0.010752514	0.258060331	1.032241325	7.089553356
0.646663697	7.089075565	0.010764081	0.258337944	1.033351776	7.089075565
0.646675264	7.08948803	0.010775648	0.258615554	1.034462218	7.08948803
0.646686855	7.089592457	0.010787238	0.258893722	1.035574886	7.089592457
0.646698422	7.089552879	0.010798806	0.259171334	1.036685338	7.089552879
0.646709989	7.089391708	0.010810373	0.259448945	1.037795779	7.089391708
0.646721556	7.088657379	0.01082194	0.259726558	1.03890623	7.088657379
0.646733135	7.08881712	0.010833519	0.260004446	1.040017786	7.08881712
0.646744725	7.088633537	0.010845109	0.260282614	1.041130454	7.088633537
0.646756292	7.088939667	0.010856676	0.260560224	1.042240896	7.088939667
0.646767859	7.088875771	0.010868243	0.260837837	1.043351347	7.088875771
0.64677945	7.089071751	0.010879834	0.261116004	1.044464016	7.089071751
0.646791017	7.089416981	0.010891401	0.261393614	1.045574458	7.089416981
0.646802584	7.089438438	0.010902968	0.261671227	1.046684909	7.089438438
0.646814151	7.09001255	0.010914535	0.261948838	1.04779535	7.09001255
0.64682573	7.089311123	0.010926114	0.262226726	1.048906906	7.089311123
0.64683732	7.088974953	0.010937704	0.262504894	1.050019574	7.088974953
0.646848887	7.089344978	0.010949271	0.262782506	1.051130026	7.089344978
0.646860454	7.089549065	0.010960838	0.263060117	1.052240467	7.089549065
0.646872021	7.089735985	0.010972405	0.263337725	1.053350899	7.089735985
0.646883612	7.088673592	0.010983995	0.26361589	1.054463558	7.088673592
0.646895179	7.088782787	0.010995563	0.2638935	1.055574	7.088782787
0.646906746	7.089241028	0.01100713	0.26417111	1.056684442	7.089241028
0.646918325	7.08939743	0.011018708	0.264448999	1.057795997	7.08939743
0.646929915	7.089743137	0.011030299	0.264727164	1.058908656	7.089743137
0.646941482	7.088873863	0.011041866	0.265004774	1.060019098	7.088873863
0.646953049	7.089765072	0.011053433	0.265282382	1.06112953	7.089765072
0.646964616	7.089438438	0.011065	0.265559993	1.062239971	7.089438438
0.646976206	7.089223385	0.01107659	0.265838158	1.06335263	7.089223385
0.646987773	7.089251995	0.011088157	0.266115768	1.064463072	7.089251995
0.64699934	7.088652134	0.011099724	0.266393378	1.065573514	7.088652134
0.647010942	7.08955574	0.011111326	0.266671822	1.066687286	7.08955574
0.647022509	7.089409351	0.011122893	0.26694943	1.067797718	7.089409351
0.647034076	7.090112686	0.01113446	0.26722704	1.06890816	7.090112686
0.647045643	7.089951515	0.011146027	0.26750465	1.070018602	7.089951515
0.64705721	7.089528561	0.011157594	0.267782261	1.071129043	7.089528561
0.647068801	7.0896101	0.011169184	0.268060426	1.072241702	7.0896101
0.647080368	7.089355946	0.011180752	0.268338036	1.073352144	7.089355946
0.647091935	7.08987236	0.011192319	0.268615646	1.074462586	7.08987236
0.647103513	7.089160919	0.011203897	0.268893533	1.075574131	7.089160919
0.647115104	7.088627815	0.011215487	0.269171698	1.07668679	7.088627815
0.647126671	7.089341164	0.011227054	0.269449308	1.077797232	7.089341164
0.647138238	7.089280605	0.011238622	0.269726918	1.078907674	7.089280605
0.647149805	7.089689255	0.011250189	0.270004529	1.080018115	7.089689255
0.647161395	7.088674545	0.011261779	0.270282694	1.081130774	7.088674545
0.647172962	7.089104176	0.011273346	0.270560304	1.082241216	7.089104176
0.647184529	7.08868885	0.011284913	0.270837912	1.083351648	7.08868885
0.647196108	7.088819504	0.011296492	0.271115801	1.084463203	7.088819504
0.647207675	7.089441776	0.011308059	0.271393411	1.085573645	7.089441776
0.647219265	7.088775635	0.011319649	0.271671576	1.086686304	7.088775635
0.647230832	7.089424133	0.011331216	0.271949186	1.087796746	7.089424133
0.647242399	7.089467526	0.011342783	0.272226794	1.088907178	7.089467526
0.64725399	7.089287281	0.011354373	0.272504959	1.090019837	7.089287281
0.647265557	7.090005398	0.01136594	0.27278257	1.091130278	7.090005398
0.647277124	7.088972092	0.011377508	0.27306018	1.09224072	7.088972092
0.647288702	7.08942318	0.011389086	0.273338069	1.093352275	7.08942318
0.647300293	7.089438438	0.011400676	0.273616234	1.094464934	7.089438438
0.64731186	7.089804173	0.011412243	0.273893842	1.095575366	7.089804173
0.647323427	7.089385033	0.011423811	0.274171452	1.096685808	7.089385033
0.647334994	7.088839531	0.011435378	0.274449062	1.09779625	7.088839531
0.647346584	7.089478016	0.011446968	0.274727227	1.098908909	7.089478016
0.647358151	7.089370251	0.011458535	0.275004838	1.10001935	7.089370251
0.647369718	7.089661121	0.011470102	0.275282448	1.101129792	7.089661121
0.647381297	7.089408398	0.011481681	0.275560334	1.102241338	7.089408398
0.647392864	7.088864327	0.011493248	0.275837945	1.103351779	7.088864327
0.647404454	7.089567661	0.011504838	0.27611611	1.104464438	7.089567661
0.647416021	7.089646339	0.011516405	0.27639372	1.10557488	7.089646339
0.647427588	7.089520931	0.011527972	0.27667133	1.106685322	7.089520931
0.647439179	7.089334011	0.011539562	0.276949495	1.107797981	7.089334011
0.647450769	7.088914871	0.011551152	0.27722766	1.10891064	7.088914871
0.647462313	7.089459896	0.011562697	0.277504716	1.110018864	7.089459896
0.647473914	7.089738846	0.011574298	0.277783157	1.111132627	7.089738846
0.647485458	7.090112686	0.011585842	0.278060213	1.112240851	7.090112686
0.647497049	7.090037346	0.011597432	0.278338378	1.11335351	7.090037346
0.647508639	7.089355469	0.011609023	0.278616542	1.11446617	7.089355469
0.647520183	7.089542389	0.011620567	0.278893598	1.115574394	7.089542389
0.647531773	7.089767933	0.011632157	0.279171763	1.116687053	7.089767933
0.64754334	7.0897398	0.011643724	0.279449371	1.117797485	7.0897398
0.647554907	7.088919163	0.011655291	0.279726982	1.118907926	7.088919163
0.647566486	7.089074135	0.01166687	0.28000487	1.120019482	7.089074135
0.647578053	7.089582443	0.011678437	0.280282481	1.121129923	7.089582443
0.647589643	7.089696407	0.011690027	0.280560646	1.122242582	7.089696407
0.64760121	7.089560986	0.011701594	0.280838256	1.123353024	7.089560986
0.647612777	7.088968754	0.011713161	0.281115864	1.124463456	7.088968754
0.647624368	7.089341641	0.011724751	0.281394031	1.125576125	7.089341641
0.647635935	7.088792801	0.011736318	0.281671639	1.126686557	7.088792801
0.647647502	7.088953018	0.011747885	0.28194925	1.127796998	7.088953018
0.647659092	7.089334011	0.011759476	0.282227414	1.128909658	7.089334011
0.647670659	7.088946819	0.011771043	0.282505025	1.130020099	7.088946819
0.647682226	7.089076042	0.01178261	0.282782635	1.131130541	7.089076042
0.647693816	7.089589119	0.0117942	0.2830608	1.1322432	7.089589119
0.647705372	7.089692593	0.011805756	0.283338132	1.133352528	7.089692593
0.647716962	7.089107037	0.011817346	0.283616297	1.134465187	7.089107037
0.647728529	7.089151382	0.011828913	0.283893907	1.135575629	7.089151382
0.647740096	7.089427948	0.01184048	0.284171518	1.13668607	7.089427948
0.647751686	7.089592457	0.01185207	0.284449682	1.13779873	7.089592457
0.647763253	7.090134144	0.011863637	0.284727293	1.138909171	7.090134144
0.647774821	7.088551521	0.011875204	0.285004903	1.140019613	7.088551521
0.647786411	7.089165688	0.011886795	0.285283068	1.141132272	7.089165688
0.647797978	7.089337349	0.011898362	0.285560678	1.142242714	7.089337349
0.647809545	7.089567661	0.011909929	0.285838286	1.143353146	7.089567661
0.647821112	7.08983326	0.011921496	0.286115897	1.144463587	7.08983326
0.647832702	7.08919096	0.011933086	0.286394062	1.145576246	7.08919096
0.647844281	7.089321613	0.011944665	0.28667195	1.146687802	7.089321613
0.647855848	7.089302063	0.011956232	0.286949561	1.147798243	7.089302063
0.647867415	7.089263916	0.011967799	0.287227169	1.148908675	7.089263916
0.647878994	7.089224339	0.011979377	0.287505058	1.15002023	7.089224339
0.647890561	7.088700295	0.011990944	0.287782668	1.151130672	7.088700295
0.647902139	7.08920002	0.012002523	0.288060554	1.152242218	7.08920002
