Day fraction since midnight on 	pH probe (pH)	Time from start	Hour Fraction	Hour Fraction/Residence time	pH probe (pH)
0.61736916	4.617542267	0.009363515	0.22472436	0.89889744	7.090141296
0.61738075	4.563235283	0.009375105	0.22500252	0.90001008	7.090116501
0.617392306	4.573493481	0.009386661	0.225279864	0.901119456	7.089524269
0.617403885	4.571788311	0.00939824	0.22555776	0.90223104	7.089142323
0.617415441	4.497879982	0.009409796	0.225835104	0.903340416	7.089836121
0.617427031	4.472895622	0.009421386	0.226113264	0.904453056	7.089549065
0.617438622	4.468099117	0.009432977	0.226391448	0.905565792	7.088559628
0.617450166	4.501425266	0.009444521	0.226668504	0.906674016	7.089517593
0.617461756	4.428420067	0.009456111	0.226946664	0.907786656	7.089725018
0.617473324	4.436511517	0.009467679	0.227224296	0.908897184	7.089728832
0.617484914	4.42617178	0.009479269	0.227502456	0.910009824	7.08969307
0.61749647	4.505932331	0.009490825	0.2277798	0.9111192	7.089064121
0.617508049	4.381110191	0.009502404	0.228057696	0.912230784	7.088925362
0.617519628	4.362788677	0.009513983	0.228335592	0.913342368	7.088752747
0.617531207	4.319570065	0.009525562	0.228613488	0.914453952	7.089374542
0.617542762	4.395298004	0.009537117	0.228890808	0.915563232	7.089369774
0.617554341	4.256915093	0.009548696	0.229168704	0.916674816	7.089187145
0.617565943	4.352477551	0.009560298	0.229447152	0.917788608	7.089391708
0.617577488	4.346162319	0.009571843	0.229724232	0.918896928	7.089492321
0.617589078	4.374807835	0.009583433	0.230002392	0.920009568	7.089695454
0.617600634	4.276135445	0.009594989	0.230279736	0.921118944	7.089143753
0.617612236	4.338698864	0.009606591	0.230558184	0.922232736	7.089531899
0.617623803	4.374897957	0.009618158	0.230835792	0.923343168	7.089323044
0.617635371	4.307787418	0.009629726	0.231113424	0.924453696	7.089646339
0.617646949	4.262367725	0.009641304	0.231391296	0.925565184	7.089412689
0.617658505	4.314536095	0.00965286	0.23166864	0.92667456	7.089062214
0.617670084	4.287261963	0.009664439	0.231946536	0.927786144	7.089459419
0.617681663	4.288456917	0.009676018	0.232224432	0.928897728	7.089258194
0.61769323	4.221724987	0.009687585	0.23250204	0.93000816	7.089284897
0.617704833	4.271823406	0.009699188	0.232780512	0.931122048	7.089603424
0.6177164	4.298713207	0.009710755	0.23305812	0.93223248	7.088924885
0.617727956	4.272516727	0.009722311	0.233335464	0.933341856	7.089334965
0.617739546	4.208750248	0.009733901	0.233613624	0.934454496	7.089523792
0.617751102	4.195470333	0.009745457	0.233890968	0.935563872	7.089772224
0.617762681	4.24836731	0.009757036	0.234168864	0.936675456	7.089772224
0.61777426	4.239212513	0.009768615	0.23444676	0.93778704	7.088873386
0.617785839	4.184602737	0.009780194	0.234724656	0.938898624	7.089463234
0.617797406	4.166108131	0.009791761	0.235002264	0.940009056	7.089704037
0.617808996	4.223031044	0.009803351	0.235280424	0.941121696	7.08979702
0.617820552	4.236605167	0.009814907	0.235557768	0.942231072	7.090141773
0.617832143	4.155195236	0.009826498	0.235835952	0.943343808	7.089452267
0.617843699	4.133947372	0.009838054	0.236113296	0.944453184	7.089442253
0.617855277	4.15370512	0.009849632	0.236391168	0.945564672	7.08937788
0.61786688	4.137317658	0.009861235	0.23666964	0.94667856	7.089735031
0.617878435	4.11337471	0.00987279	0.23694696	0.94778784	7.089434624
0.617890003	4.092055798	0.009884358	0.237224592	0.948898368	7.089337349
0.617901593	4.11469698	0.009895948	0.237502752	0.950011008	7.089420795
0.61791316	4.121626854	0.009907515	0.23778036	0.95112144	7.089352131
0.617924739	4.129575253	0.009919094	0.238058256	0.952233024	7.089621544
0.617936087	4.059709549	0.009930442	0.238330608	0.953322432	7.088785648
0.617947874	4.127794266	0.009942229	0.238613496	0.954453984	7.088766098
0.617959465	4.121180534	0.00995382	0.23889168	0.95556672	7.089035511
0.61797102	4.081398487	0.009965375	0.239169	0.956676	7.088935375
0.617982599	4.025384903	0.009976954	0.239446896	0.957787584	7.089406014
0.617994167	4.076397419	0.009988522	0.239724528	0.958898112	7.088846684
0.618005746	4.139151096	0.010000101	0.240002424	0.960009696	7.089355469
0.618017336	4.137957096	0.010011691	0.240280584	0.961122336	7.089438438
0.618028892	4.050556183	0.010023247	0.240557928	0.962231712	7.089668274
0.618040482	3.995566845	0.010034837	0.240836088	0.963344352	7.089585304
0.61805205	4.063093662	0.010046405	0.24111372	0.96445488	7.088730335
0.618063617	4.082675457	0.010057972	0.241391328	0.965565312	7.089356422
0.618075196	4.078326225	0.010069551	0.241669224	0.966676896	7.089595795
0.618086763	4.04598093	0.010081118	0.241946832	0.967787328	7.089313507
0.618098354	4.020951748	0.010092709	0.242225016	0.968900064	7.089337349
0.618109933	4.110927105	0.010104288	0.242502912	0.970011648	7.088943481
0.618121488	4.092852116	0.010115843	0.242780232	0.971120928	7.089437962
0.618133067	4.072161675	0.010127422	0.243058128	0.972232512	7.089667797
0.618144646	4.043690682	0.010139001	0.243336024	0.973344096	7.089778423
0.618156214	4.036131382	0.010150569	0.243613656	0.974454624	7.08899641
0.618167793	4.048984528	0.010162148	0.243891552	0.975566208	7.089700222
0.618179371	4.037191391	0.010173726	0.244169424	0.976677696	7.089460373
0.618190939	4.006899357	0.010185294	0.244447056	0.977788224	7.089682102
0.618202529	4.014976978	0.010196884	0.244725216	0.978900864	7.089420319
0.618214108	4.052044869	0.010208463	0.245003112	0.980012448	7.08852005
0.618225676	4.018708706	0.010220031	0.245280744	0.981122976	7.089582443
0.618237266	3.990432262	0.010231621	0.245558904	0.982235616	7.089609623
0.61824881	3.949180365	0.010243165	0.24583596	0.98334384	7.089800358
0.618260389	4.0728302	0.010254744	0.246113856	0.984455424	7.089972973
0.618271968	3.971827984	0.010266323	0.246391752	0.985567008	7.089882851
0.618283535	4.004737854	0.01027789	0.24666936	0.98667744	7.089169979
0.618295137	3.92064476	0.010289492	0.246947808	0.987791232	7.089445114
0.618306682	4.00316	0.010301037	0.247224888	0.988899552	7.08969307
0.618318261	3.991518974	0.010312616	0.247502784	0.990011136	7.089413166
0.618329851	4.012126446	0.010324206	0.247780944	0.991123776	7.088889599
0.618341407	3.889624357	0.010335762	0.248058288	0.992233152	7.089233398
0.618352986	3.983061791	0.010347341	0.248336184	0.993344736	7.089585304
0.618364565	3.950848818	0.01035892	0.24861408	0.99445632	7.089585304
0.618376144	3.954320431	0.010370499	0.248891976	0.995567904	7.089204788
0.618387723	3.862615585	0.010382078	0.249169872	0.996679488	7.089000225
0.61839929	3.942319632	0.010393645	0.24944748	0.99778992	7.089276314
0.618410857	3.961041212	0.010405212	0.249725088	0.998900352	7.088717461
0.618422436	3.951446772	0.010416791	0.250002984	1.000011936	7.089624882
0.618434015	3.908678293	0.01042837	0.25028088	1.00112352	7.089089394
0.618445594	3.902713776	0.010439949	0.250558776	1.002235104	7.089258671
0.618457161	3.945841789	0.010451516	0.250836384	1.003345536	7.08929491
0.61846874	3.961104155	0.010463095	0.25111428	1.00445712	7.089469433
0.618480331	4.344693184	0.010474686	0.251392464	1.005569856	7.089943886
0.618491875	4.064471245	0.01048623	0.25166952	1.00667808	7.08902216
0.618503465	4.037883282	0.01049782	0.25194768	1.00779072	7.0896101
0.618515033	4.032828331	0.010509388	0.252225312	1.008901248	7.089348793
0.618526612	4.039200783	0.010520967	0.252503208	1.010012832	7.089767933
0.618538191	3.81557703	0.010532546	0.252781104	1.011124416	7.089639187
0.618549746	3.745342732	0.010544101	0.253058424	1.012233696	7.089111328
0.618561337	3.827066183	0.010555692	0.253336608	1.013346432	7.089530468
0.618572927	3.77409792	0.010567282	0.253614768	1.014459072	7.089474201
0.618584495	3.750046969	0.01057885	0.2538924	1.0155696	7.089900971
0.618596051	3.765054464	0.010590406	0.254169744	1.016678976	7.089560509
0.618607618	3.764512539	0.010601973	0.254447352	1.017789408	7.088964939
0.618619208	3.812380314	0.010613563	0.254725512	1.018902048	7.089467049
0.618630787	3.826779842	0.010625142	0.255003408	1.020013632	7.089320183
0.618642343	3.848745823	0.010636698	0.255280752	1.021123008	7.089560986
0.618653922	3.853117466	0.010648277	0.255558648	1.022234592	7.089479923
0.618665501	3.884492159	0.010659856	0.255836544	1.023346176	7.089054108
0.61867708	3.833269596	0.010671435	0.25611444	1.02445776	7.08935976
0.618688659	3.88346529	0.010683014	0.256392336	1.025569344	7.089653492
0.618700226	3.86383462	0.010694581	0.256669944	1.026679776	7.090008736
0.618711793	3.92848444	0.010706148	0.256947552	1.027790208	7.090051651
0.618723384	3.794734478	0.010717739	0.257225736	1.028902944	7.089557171
0.618734963	3.839718103	0.010729318	0.257503632	1.030014528	7.089517593
0.61874653	3.794776917	0.010740885	0.25778124	1.03112496	7.089534283
0.618758098	3.819216728	0.010752453	0.258058872	1.032235488	7.089553356
0.618769676	3.82449317	0.010764031	0.258336744	1.033346976	7.089075565
0.618781255	3.827672243	0.01077561	0.25861464	1.03445856	7.08948803
0.618792823	3.810763836	0.010787178	0.258892272	1.035569088	7.089592457
0.61880439	3.906438112	0.010798745	0.25916988	1.03667952	7.089552879
0.618815981	3.961620331	0.010810336	0.259448064	1.037792256	7.089391708
0.618827536	3.88069129	0.010821891	0.259725384	1.038901536	7.088657379
0.618839127	3.891655684	0.010833482	0.260003568	1.040014272	7.08881712
0.618850694	3.831650496	0.010845049	0.260281176	1.041124704	7.088633537
0.618862262	3.876766205	0.010856617	0.260558808	1.042235232	7.088939667
0.618873852	3.861840725	0.010868207	0.260836968	1.043347872	7.088875771
0.618885419	3.810842514	0.010879774	0.261114576	1.044458304	7.089071751
0.618896987	3.7939713	0.010891342	0.261392208	1.045568832	7.089416981
0.618908577	3.88757062	0.010902932	0.261670368	1.046681472	7.089438438
0.618920145	3.828574419	0.0109145	0.261948	1.047792	7.09001255
0.618931712	3.833530903	0.010926067	0.262225608	1.048902432	7.089311123
0.618943279	3.853614569	0.010937634	0.262503216	1.050012864	7.088974953
0.618954858	3.865172625	0.010949213	0.262781112	1.051124448	7.089344978
0.618966449	3.859574556	0.010960804	0.263059296	1.052237184	7.089549065
0.618978016	3.841701746	0.010972371	0.263336904	1.053347616	7.089735985
0.618989583	3.785389185	0.010983938	0.263614512	1.054458048	7.088673592
0.619001151	3.783875465	0.010995506	0.263892144	1.055568576	7.088782787
0.619012741	3.804035425	0.011007096	0.264170304	1.056681216	7.089241028
0.619024309	3.808863401	0.011018664	0.264447936	1.057791744	7.08939743
0.619035876	3.808577299	0.011030231	0.264725544	1.058902176	7.089743137
0.619047455	3.808128357	0.01104181	0.26500344	1.06001376	7.088873863
0.619059045	3.82053113	0.0110534	0.2652816	1.0611264	7.089765072
0.619070601	3.837074041	0.011064956	0.265558944	1.062235776	7.089438438
0.619082192	3.800554991	0.011076547	0.265837128	1.063348512	7.089223385
0.619093747	3.823766232	0.011088102	0.266114448	1.064457792	7.089251995
0.619105338	3.79078126	0.011099693	0.266392632	1.065570528	7.088652134
0.619116905	3.872676849	0.01111126	0.26667024	1.06668096	7.08955574
0.619128473	3.848490715	0.011122828	0.266947872	1.067791488	7.089409351
0.619140051	3.826043367	0.011134406	0.267225744	1.068902976	7.090112686
0.61915163	3.810059309	0.011145985	0.26750364	1.07001456	7.089951515
0.619163175	3.846362829	0.01115753	0.26778072	1.07112288	7.089528561
0.619174788	3.811095476	0.011169143	0.268059432	1.072237728	7.0896101
0.619186356	3.76954484	0.011180711	0.268337064	1.073348256	7.089355946
0.619197923	3.778666258	0.011192278	0.268614672	1.074458688	7.08987236
0.619209525	3.801026344	0.01120388	0.26889312	1.07557248	7.089160919
0.619221081	3.825702906	0.011215436	0.269170464	1.076681856	7.088627815
0.619232648	3.824213266	0.011227003	0.269448072	1.077792288	7.089341164
0.61924425	3.737758398	0.011238605	0.26972652	1.07890608	7.089280605
0.619255794	3.778018475	0.011250149	0.270003576	1.080014304	7.089689255
0.619267373	3.862229824	0.011261728	0.270281472	1.081125888	7.088674545
0.61927894	3.811726093	0.011273295	0.27055908	1.08223632	7.089104176
0.619290519	3.782800198	0.011284874	0.270836976	1.083347904	7.08868885
0.619302109	3.770602226	0.011296464	0.271115136	1.084460544	7.088819504
0.619313676	3.754364967	0.011308031	0.271392744	1.085570976	7.089441776
0.619325255	3.798142195	0.01131961	0.27167064	1.08668256	7.088775635
0.619336822	3.775763989	0.011331177	0.271948248	1.087792992	7.089424133
0.619348401	3.753340483	0.011342756	0.272226144	1.088904576	7.089467526
0.619359991	3.754508734	0.011354346	0.272504304	1.090017216	7.089287281
0.619371535	3.747657538	0.01136589	0.27278136	1.09112544	7.090005398
0.619383126	3.759352684	0.011377481	0.273059544	1.092238176	7.088972092
0.619394693	3.729997158	0.011389048	0.273337152	1.093348608	7.08942318
0.61940626	3.763945103	0.011400615	0.27361476	1.09445904	7.089438438
0.619417839	3.757421732	0.011412194	0.273892656	1.095570624	7.089804173
0.619429406	3.768734217	0.011423761	0.274170264	1.096681056	7.089385033
0.619440985	3.719768286	0.01143534	0.27444816	1.09779264	7.088839531
0.619452575	3.722181797	0.01144693	0.27472632	1.09890528	7.089478016
0.619464143	3.756451845	0.011458498	0.275003952	1.100015808	7.089370251
0.61947571	3.853613615	0.011470065	0.27528156	1.10112624	7.089661121
0.6194873	3.804218054	0.011481655	0.27555972	1.10223888	7.089408398
0.619498856	3.700958252	0.011493211	0.275837064	1.103348256	7.088864327
0.619510435	3.738358259	0.01150479	0.27611496	1.10445984	7.089567661
0.619522002	3.824449301	0.011516357	0.276392568	1.105570272	7.089646339
0.619533592	3.81331563	0.011527947	0.276670728	1.106682912	7.089520931
0.619545171	3.745151997	0.011539526	0.276948624	1.107794496	7.089334011
0.619556738	3.709612131	0.011551093	0.277226232	1.108904928	7.088914871
0.619568317	3.795089245	0.011562672	0.277504128	1.110016512	7.089459896
0.619579907	3.762383699	0.011574262	0.277782288	1.111129152	7.089738846
0.619591451	3.756254673	0.011585806	0.278059344	1.112237376	7.090112686
0.619603053	3.736309052	0.011597408	0.278337792	1.113351168	7.090037346
0.619614597	3.754428864	0.011608952	0.278614848	1.114459392	7.089355469
0.619626176	3.853271723	0.011620531	0.278892744	1.115570976	7.089542389
0.619637767	3.825536013	0.011632122	0.279170928	1.116683712	7.089767933
0.619649322	3.7129035	0.011643677	0.279448248	1.117792992	7.0897398
0.619660913	3.703874111	0.011655268	0.279726432	1.118905728	7.088919163
0.61967248	3.765408754	0.011666835	0.28000404	1.12001616	7.089074135
0.619684059	3.762123823	0.011678414	0.280281936	1.121127744	7.089582443
0.619695626	3.722465754	0.011689981	0.280559544	1.122238176	7.089696407
0.619707205	3.686250925	0.01170156	0.28083744	1.12334976	7.089560986
0.619718772	3.719750166	0.011713127	0.281115048	1.124460192	7.088968754
0.619730351	3.758903265	0.011724706	0.281392944	1.125571776	7.089341641
0.619741918	3.757778645	0.011736273	0.281670552	1.126682208	7.088792801
0.619753508	3.703050613	0.011747863	0.281948712	1.127794848	7.088953018
0.619765075	3.697515726	0.01175943	0.28222632	1.12890528	7.089334011
0.619776643	3.718995571	0.011770998	0.282503952	1.130015808	7.088946819
0.619788221	3.764276266	0.011782576	0.282781824	1.131127296	7.089076042
0.619799789	3.688260078	0.011794144	0.283059456	1.132237824	7.089589119
0.619811379	3.718406916	0.011805734	0.283337616	1.133350464	7.089692593
0.619822969	3.698265553	0.011817324	0.283615776	1.134463104	7.089107037
0.619834525	3.755291462	0.01182888	0.28389312	1.13557248	7.089151382
0.619846104	3.677954197	0.011840459	0.284171016	1.136684064	7.089427948
0.619857671	3.725942373	0.011852026	0.284448624	1.137794496	7.089592457
0.619869238	3.667661667	0.011863593	0.284726232	1.138904928	7.090134144
0.619880829	3.738688707	0.011875184	0.285004416	1.140017664	7.088551521
0.619892384	3.745453119	0.011886739	0.285281736	1.141126944	7.089165688
0.619903975	3.699053049	0.01189833	0.28555992	1.14223968	7.089337349
0.619915553	3.687198877	0.011909908	0.285837792	1.143351168	7.089567661
0.619927121	3.754018545	0.011921476	0.286115424	1.144461696	7.08983326
0.619938688	3.729319572	0.011933043	0.286393032	1.145572128	7.08919096
0.619950255	3.68761754	0.01194461	0.28667064	1.14668256	7.089321613
0.619980943	3.735801697	0.011975298	0.287407152	1.149628608	7.089302063
0.619984991	3.73760128	0.011979346	0.287504304	1.150017216	7.089263916
0.619996559	3.699220896	0.011990914	0.287781936	1.151127744	7.089224339
0.620008149	3.688312769	0.012002504	0.288060096	1.152240384	7.088700295
0.620019705	3.888092518	0.01201406	0.28833744	1.15334976	7.08920002
0.620031295	3.765729427	0.01202565	0.2886156	1.1544624	7.089255333
0.620042862	3.72669673	0.012037217	0.288893208	1.155572832	7.089883328
0.620054441	3.750236034	0.012048796	0.289171104	1.156684416	7.089911461
0.620066008	3.71098876	0.012060363	0.289448712	1.157794848	7.089601994
0.620077575	3.708330631	0.01207193	0.28972632	1.15890528	7.089180946
0.620089166	3.691913843	0.012083521	0.290004504	1.160018016	7.089539528
0.620100721	3.685771227	0.012095076	0.290281824	1.161127296	7.089595795
0.6201123	3.676992178	0.012106655	0.29055972	1.16223888	7.089082718
0.620123879	3.742493153	0.012118234	0.290837616	1.163350464	7.089121342
0.620135446	3.695034266	0.012129801	0.291115224	1.164460896	7.08921957
0.620147025	3.746832848	0.01214138	0.29139312	1.16557248	7.089147091
0.620158627	3.663416386	0.012152982	0.291671568	1.166686272	7.08972168
0.620170183	3.666383505	0.012164538	0.291948912	1.167795648	7.088536263
0.620181761	3.68269968	0.012176116	0.292226784	1.168907136	7.088486195
0.620193317	3.695019245	0.012187672	0.292504128	1.170016512	7.088576794
0.620204907	3.643809557	0.012199262	0.292782288	1.171129152	7.088856697
0.620216486	3.646126509	0.012210841	0.293060184	1.172240736	7.089582443
0.620228053	3.619132757	0.012222408	0.293337792	1.173351168	7.088709354
0.620239621	3.782327652	0.012233976	0.293615424	1.174461696	7.089291573
0.620251211	3.705927372	0.012245566	0.293893584	1.175574336	7.089437962
0.620262778	3.663740873	0.012257133	0.294171192	1.176684768	7.089514256
0.620274345	3.670268536	0.0122687	0.2944488	1.1777952	7.089556694
0.620285924	3.695379973	0.012280279	0.294726696	1.178906784	7.088913441
0.620297491	3.661473513	0.012291846	0.295004304	1.180017216	7.089425087
0.62030907	3.655219078	0.012303425	0.2952822	1.1811288	7.089624882
0.620320637	3.635027885	0.012314992	0.295559808	1.182239232	7.089764595
0.620332216	3.69750452	0.012326571	0.295837704	1.183350816	7.089017391
0.620343807	3.689232588	0.012338162	0.296115888	1.184463552	7.089134216
0.620355374	3.673615456	0.012349729	0.296393496	1.185573984	7.089400291
0.620366941	3.621755362	0.012361296	0.296671104	1.186684416	7.089434624
0.620378508	3.635777473	0.012372863	0.296948712	1.187794848	7.089765072
0.620390087	3.802031755	0.012384442	0.297226608	1.188906432	7.088942528
0.620401677	3.722997904				
0.620413245	3.659070969				
0.620424812	3.665813208				
0.620436379	3.7270329				
0.620447969	3.701571465				
0.620459548	3.657561541				
0.620471115	3.613506317				
0.620482694	3.688806057				
0.620494261	3.727298021				
0.62050584	3.679191351				
0.620517407	3.684482098				
0.620528975	3.66905117				
0.620540565	3.697912693				
0.620552144	3.654514074				
0.620563699	3.616275787				
0.620575278	3.663249731				
0.620586869	3.642906189				
0.620598436	3.66851759				
0.620610015	3.611092329				
0.620621582	3.675806999				
0.620633161	3.619993925				
0.620644728	3.693599939				
0.620656295	3.620529175				
0.620667874	3.674572229				
0.620679476	3.626251698				
0.62069102	3.793602228				
0.620702599	3.654536486				
0.620714201	3.728313685				
0.620725756	3.646196842				
0.620737335	3.736702681				
0.620748891	3.629821062				
0.620760469	3.673045874				
0.620772037	3.633377075				
0.620783627	3.637001038				
0.620795194	3.716362953				
0.620806761	3.658210278				
0.62081834	3.584445953				
0.620829942	3.594829083				
0.620841486	3.740294457				
0.620853065	3.732917547				
0.620864644	3.558276653				
0.620876211	3.617544651				
0.620887801	3.668599606				
0.620899357	3.623782158				
0.620910947	3.6269629				
0.620922526	3.569585085				
0.620934093	3.682043076				
0.620945661	3.66053915				
0.620957228	3.647595882				
0.620968818	3.635679483				
0.620980385	3.610249519				
0.620991964	3.611351728				
0.621003531	3.662405014				
0.621015122	3.634313822				
0.621026689	3.618690252				
0.621038256	3.618189573				
0.621049835	3.699187994				
0.621061414	3.633252859				
0.621072993	3.561123848				
0.621084548	3.058029175				
0.621096139	3.624316454				
0.621107694	3.618731737				
0.621119296	3.548166275				
0.621130863	3.565926075				
0.621142431	3.619497061				
0.621153998	3.639933109				
0.621165588	3.634120464				
0.621177144	3.607062101				
0.621188734	3.582334995				
0.621200301	3.647835255				
0.621211869	3.672733307				
0.621223459	3.591156006				
0.621235026	3.621160507				
0.621246593	3.643245459				
0.621258184	3.644538879				
0.621269751	3.622591019				
0.621281318	3.587167501				
0.621292897	3.575294495				
0.621304464	3.61515379				
0.621316055	3.669150114				
0.621327622	3.582649946				
0.621339201	3.612957239				
0.621350791	3.58308053				
0.621362335	3.630399466				
0.621373914	3.603573084				
0.621385481	3.595882654				
0.621397071	3.532688141				
0.62140865	3.752057552				
0.621420217	3.626726389				
0.621431785	3.630987406				
0.621443352	3.568645001				
0.621454931	3.642775536				
0.621466509	3.619289875				
0.621478088	3.604998112				
0.621489667	3.592076778				
0.621501234	3.638469219				
0.621512813	3.602357149				
0.62152438	3.617714167				
0.621535959	3.613788843				
0.621547526	3.576308012				
0.621559117	3.589509964				
0.621570684	3.649815083				
0.621582251	3.693516254				
0.621593841	3.577238321				
0.621605409	3.576479197				
0.621616976	3.618853092				
0.621628555	3.701184511				
0.621640122	3.598843813				
0.621651712	3.590567827				
0.621663279	3.62552619				
0.621674847	3.660588026				
0.621686437	3.610467196				
0.621698004	3.62368083				
0.621709571	3.627952099				
0.621721139	3.662486553				
0.621732717	3.622691393				
0.621744308	3.627286196				
0.621755875	3.588243723				
0.621767442	3.65194869				
0.621779009	3.536178589				
0.6217906	3.606395483				
0.62180219	3.584077358				
0.621813734	3.654638767				
0.621825313	3.553849936				
0.621836903	3.71836257				
0.621848471	3.592601061				
0.621860061	3.700918198				
0.621871605	3.594719887				
0.621883195	3.579482794				
0.621894763	3.58953166				
0.62190633	3.668970347				
0.621917909	3.625069141				
0.621929499	3.612722874				
0.621941066	3.599714518				
0.621952633	3.965381146				
0.621964201	3.898640871				
0.621975779	3.899544239				
0.62198737	3.926957846				
0.621998937	3.630552054				
0.622010527	3.459283114				
0.622022083	3.476166248				
0.62203365	3.466322184				
0.622045241	3.495281458				
0.622056796	3.463705063				
0.622068387	3.446628809				
0.622079954	3.430685759				
0.622091521	3.534413576				
0.6221031	3.436057568				
0.622114667	3.492976666				
0.622126257	3.56485486				
0.622137825	3.455840349				
0.622149392	3.471786737				
0.622160982	3.531894207				
0.622172549	3.569378376				
0.622184117	3.566182137				
0.622195695	3.522388935				
0.622207263	3.482452154				
0.622218853	3.584635735				
0.622230443	3.519616842				
0.622241987	3.487749577				
0.622253578	3.55532527				
0.622265168	3.507287741				
0.622276724	3.530884266				
0.622288291	3.529131651				
0.622299858	3.55441618				
0.622311449	3.617208719				
0.622323016	3.635003805				
0.622334583	3.582367659				
0.622346173	3.585683584				
0.622357752	3.617925167				
0.622369319	3.544391632				
0.622380887	3.535439253				
0.622392454	3.642290592				
0.622404044	3.61344409				
0.622415611	3.559595108				
0.622427179	3.560678721				
0.622438769	3.654741287				
0.622450336	3.563965321				
0.622461903	3.584546089				
0.622473482	3.587088585				
0.622485049	3.577922344				
0.62249664	3.595338345				
0.62250823	3.604946375				
0.622519774	3.570983172				
0.622531365	3.650207758				
0.622542932	3.56823206				
0.622554499	3.603105307				
0.622566089	3.60683465				
0.622577657	3.620223045				
0.622589224	3.497196198				
0.622600814	3.62409544				
0.62261237	3.541211844				
0.62262396	3.66091609				
0.622635527	3.546150446				
0.622647095	3.584987164				
0.622658685	3.580685139				
0.622670252	3.635766983				
0.622681819	3.546862841				
0.62269341	3.573034763				
0.622704965	3.596303463				
0.622716556	3.776809454				
0.622728123	3.605628014				
0.62273969	3.579056978				
0.62275128	3.609033585				
0.622762847	3.618756056				
0.622774414	3.530907393				
0.622786005	3.565882444				
0.62279756	3.760393143				
0.62280915	3.63456583				
0.622820718	3.596419573				
0.622832285	3.652932406				
0.622843875	3.724336386				
0.622855442	3.637511492				
0.622867009	3.592660904				
0.622878599	3.623139143				
0.622890155	3.643215895				
0.622901745	3.585155964				
0.622913312	3.564907789				
0.62292488	3.686085701				
0.62293647	3.68594408				
0.622948037	3.653434753				
0.622959604	3.636927843				
0.622971194	3.551331759				
0.622982773	3.738465071				
0.62299434	3.61140132				
0.623005907	3.666710377				
0.623017474	3.573572874				
0.623029065	3.69938302				
0.623040632	3.609883547				
0.623052222	3.617913723				
0.623063766	3.54374361				
0.623075368	3.676212311				
0.623086935	3.640622616				
0.623098502	3.607812643				
0.623110069	3.526153088				
0.623121659	3.635966301				
0.623133215	3.689809561				
0.623144805	3.591044426				
0.623156372	3.513635159				
0.62316794	3.561198711				
0.62317953	3.782234192				
0.623191097	3.684070587				
0.623202664	3.532156229				
0.623214254	3.558480978				
0.623225821	3.703574896				
0.623237389	3.672599793				
0.623248956	3.554945946				
0.623260534	3.592602253				
0.623272125	3.696850061				
0.623283692	3.693702936				
0.623295259	3.696370602				
0.623306849	3.635412455				
0.623318416	3.748499155				
0.623329983	3.628445387				
0.623341551	3.628233433				
0.623353129	3.564131498				
0.62336472	3.625721693				
0.623376287	3.517789364				
0.623387854	3.570928097				
0.623399421	3.559264422				
0.623411011	3.592698813				
0.623422601	3.575809002				
0.623434145	3.378500938				
0.623445747	3.29592967				
0.623457314	3.461413145				
0.623468882	3.417094946				
0.623480449	3.65811944				
0.623492016	3.540868521				
0.623503606	3.612526417				
0.623515173	3.617725134				
0.62352674	3.697776556				
0.623538319	3.594761133				
0.623549886	3.59619832				
0.623561384	3.582796812				
0.623573055	3.549341202				
0.623584622	3.571222067				
0.623596201	3.593262911				
0.623607768	3.648359537				
0.623619335	3.634366751				
0.623630914	3.619795084				
0.623642481	3.625286818				
0.623654071	3.712707758				
0.623665638	3.559340239				
0.623677205	3.594350338				
0.623688796	3.586824417				
0.623700363	3.649843693				
0.62371193	3.534905434				
0.623723509	3.601628542				
0.623735099	3.543690205				
0.623746666	3.673109293				
0.623758245	3.555307865				
0.6237698	3.53023696				
0.623781402	3.6799016				
0.623792969	3.70757246				
0.623804536	3.423858166				
0.623816104	3.314536572				
0.623827671	3.333339691				
0.623839261	3.307693243				
0.623850828	3.355503559				
0.623862395	3.26175642				
0.623873985	3.303701401				
0.623885553	3.244143486				
0.62389712	3.227158546				
0.62390871	3.223226309				
0.623920265	3.224901199				
0.623931844	3.22338438				
0.623943423	3.218442679				
0.623955002	3.214256287				
0.623966569	3.212791681				
0.623978147	3.212373018				
0.623989738	3.216383219				
0.624001305	3.215993166				
0.62401286	3.216139793				
0.624024451	3.215236425				
0.624036041	3.216866732				
0.624047585	3.21085453				
0.624059175	3.263705254				
0.624070742	3.28415823				
0.624082309	3.20566082				
0.624093888	3.394548178				
0.624105455	3.374276161				
0.624117045	3.41770649				
0.624128636	3.417612791				
0.62414018	3.51582098				
0.62415177	3.42773962				
0.624163337	3.351590395				
0.624174904	3.359826565				
0.624186483	3.401179314				
0.62419805	3.390691757				
0.62420964	3.419395447				
0.624221207	3.368768454				
0.624232775	3.473893404				
0.624244365	3.45621562				
0.624255932	3.508746386				
0.624267499	3.417620421				
0.624279089	3.356888056				
0.624290656	3.406764031				
0.624302224	3.390703678				
0.624313791	3.439036846				
0.624325369	3.365579844				
0.62433696	3.385422945				
0.624348515	3.350557327				
0.624360094	3.403565645				
0.624371684	3.353954554				
0.624383251	3.354709148				
0.624394842	3.370763302				
0.624406386	3.418889761				
0.624417964	3.334550381				
0.624429555	3.363824606				
0.624441122	3.296116352				
