Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.653849584	10.20230198	10.20230198	116161.0469	1.769999981	4.015999794	0.500526316	0.805894737
0.653907457	10.20250225	10.20250225	116169.9766	1.779999971	4.021999836	0.500526316	0.805894737
0.653965307	10.20249081	10.20249081	116169.3125	1.779999971	3.994999886	0.500526316	0.805894737
0.654023192	10.20236397	10.20236397	116187.2188	1.809999943	4.013999939	0.500526316	0.805894737
0.654081065	10.20230961	10.20230961	116184.5234	1.840000033	4.025000095	0.500526316	0.805894737
0.654138923	10.20227623	10.20227623	116187.6094	1.850000024	4.004000187	0.500526316	0.805894737
0.654196794	10.20235825	10.20235825	116178.375	1.860000014	4.020999908	0.500526316	0.805894737
0.654254675	10.20247269	10.20247269	116193.9688	1.870000005	4.039999962	0.500526316	0.805894737
0.654312564	10.20234299	10.20234299	116196.0938	1.889999986	4.035999775	0.500526316	0.805894737
0.654370361	10.20228577	10.20228577	116211.7109	1.909999967	4.039000034	0.500526316	0.805894737
0.654428219	10.20245743	10.20245743	116197.6953	1.99000001	4.032999992	0.500526316	0.805894737
0.654486132	10.20252132	10.20252132	116209.7891	2	4.058000088	0.500526316	0.805894737
0.654543993	10.20245457	10.20245457	116205.375	2.029999971	4.071000099	0.500526316	0.805894737
0.654601837	10.20224667	10.20224667	116213.1484	2.029999971	4.070000172	0.500526316	0.805894737
0.654659695	10.20231438	10.20231438	116221.0703	2.029999971	4.059000015	0.500526316	0.805894737
0.654717628	10.20242977	10.20242977	116226.6953	2.049999952	4.045000076	0.500526316	0.805894737
0.654775496	10.20234585	10.20234585	116239.6094	2.059999943	4.06400013	0.500526316	0.805894737
0.654833343	10.20247173	10.20247173	116219.9844	2.079999924	4.09499979	0.500526316	0.805894737
0.654891198	10.2025156	10.2025156	116231.4531	2.089999914	4.092999935	0.500526316	0.805894737
0.654949089	10.2024374	10.2024374	116233.6094	2.109999895	4.078999996	0.500526316	0.805894737
0.655007	10.20244217	10.20244217	116239.7813	2.119999886	4.078000069	0.500526316	0.805894737
0.655064872	10.2023201	10.2023201	116234.2344	2.119999886	4.085999966	0.500526316	0.805894737
0.655122735	10.20245171	10.20245171	116231.0156	2.180000067	4.099999905	0.500526316	0.805894737
0.655180607	10.20237446	10.20237446	116248.2969	2.180000067	4.085999966	0.500526316	0.805894737
0.655238472	10.20248318	10.20248318	116248.6719	2.170000076	4.092999935	0.500526316	0.805894737
0.655296338	10.20244026	10.20244026	116241.1953	2.190000057	4.109000206	0.500526316	0.805894737
0.655354218	10.20231342	10.20231342	116250.0859	2.200000048	4.121999741	0.500526316	0.805894737
0.65541209	10.20247936	10.20247936	116248.0313	2.210000038	4.097000122	0.500526316	0.805894737
0.655469954	10.20239353	10.20239353	116244.0391	2.220000029	4.084000111	0.500526316	0.805894737
0.655527818	10.20234776	10.20234776	116258.4844	2.24000001	4.080999851	0.500526316	0.805894737
0.655585681	10.20237923	10.20237923	116251.1641	2.269999981	4.099999905	0.500526316	0.805894737
0.655643551	10.20239067	10.20239067	116266.5938	2.279999971	4.109000206	0.500526316	0.805894737
0.655701438	10.20230103	10.20230103	116268.6406	2.299999952	4.097000122	0.500526316	0.805894737
0.6557593	10.2023983	10.2023983	116263.4219	2.329999924	4.085999966	0.500526316	0.805894737
0.655817164	10.20232105	10.20232105	116272.5078	2.339999914	4.110000134	0.500526316	0.805894737
0.655875013	10.20249462	10.20249462	116278.4141	2.380000114	4.09100008	0.500526316	0.805894737
0.655932893	10.20240974	10.20240974	116257.4453	2.400000095	4.09800005	0.500526316	0.805894737
0.65599078	10.20249271	10.20249271	116270.7188	2.400000095	4.125999928	0.500526316	0.805894737
0.656048644	10.2023325	10.2023325	116271.5859	2.410000086	4.118999958	0.500526316	0.805894737
0.656106514	10.20244598	10.20244598	116285.5938	2.430000067	4.105000019	0.500526316	0.805894737
0.656164384	10.20245743	10.20245743	116276.6172	2.480000019	4.066999912	0.500526316	0.805894737
0.656222269	10.20244408	10.20244408	116277.3516	2.49000001	4.072000027	0.500526316	0.805894737
0.656280142	10.2023344	10.2023344	116287.7188	2.49000001	4.074999809	0.500526316	0.805894737
0.656337996	10.20247841	10.20247841	116291.875	2.480000019	4.315999985	0.500526316	0.805894737
0.656395868	10.20253849	10.20253849	116280.4141	2.509999991	4.213999748	0.500526316	0.805894737
0.656453746	10.20250893	10.20250893	116275.2422	2.519999981	4.156000137	0.500526316	0.805894737
0.656511622	10.20234585	10.20234585	116272.4297	2.539999962	4.12899971	0.500526316	0.805894737
0.65656947	10.20250034	10.20250034	116281.125	2.549999952	4.116000176	0.500526316	0.805894737
0.656627342	10.20242405	10.20242405	116287.4844	2.569999933	4.073999882	0.500526316	0.805894737
0.656685231	10.20227623	10.20227623	116291.0781	2.599999905	4.072000027	0.500526316	0.805894737
0.656743086	10.20242691	10.20242691	116288.3828	2.619999886	4.059999943	0.500526316	0.805894737
0.656800953	10.20240307	10.20240307	116297.4453	2.690000057	4.063000202	0.500526316	0.805894737
0.656858785	10.20255566	10.20255566	116295.9922	2.660000086	4.072000027	0.500526316	0.805894737
0.656916653	10.20249844	10.20249844	116284.75	2.660000086	4.053999901	0.500526316	0.805894737
0.656974524	10.20230103	10.20230103	116282.2578	2.650000095	4.035999775	0.500526316	0.805894737
0.657032406	10.20231915	10.20231915	116289.7031	2.660000086	4.047999859	0.500526316	0.805894737
0.657090258	10.20242596	10.20242596	116301.6719	2.690000057	4.05700016	0.500526316	0.805894737
0.657148125	10.20243263	10.20243263	116306.0313	2.680000067	4.040999889	0.500526316	0.805894737
0.657206006	10.20248795	10.20248795	116292.4844	2.700000048	4.046000004	0.500526316	0.805894737
0.65726398	10.20240116	10.20240116	116292.4766	2.730000019	4.078999996	0.500526316	0.805894737
0.657321744	10.20252323	10.20252323	116292.1328	2.720000029	4.068999767	0.500526316	0.805894737
0.657379607	10.20244598	10.20244598	116301	2.720000029	4.06799984	0.500526316	0.805894737
0.657437475	10.2024374	10.2024374	116306.4766	2.75	4.088999748	0.500526316	0.805894737
0.65749535	10.20229244	10.20229244	116301.6563	2.789999962	4.105999947	0.500526316	0.805894737
0.657553229	10.20243073	10.20243073	116310.5703	2.799999952	4.09499979	0.500526316	0.805894737
0.657611101	10.20236397	10.20236397	116327.8594	2.799999952	4.093999863	0.500526316	0.805894737
0.657669069	10.20252609	10.20252609	116308.7969	2.799999952	4.100999832	0.500526316	0.805894737
0.657726941	10.20242405	10.20242405	116308.6406	2.809999943	4.119999886	0.500526316	0.805894737
0.657784711	10.20248318	10.20248318	116306.3906	2.829999924	4.127999783	0.500526316	0.805894737
0.657842578	10.20255089	10.20255089	116315.5938	2.829999924	4.123000145	0.500526316	0.805894737
0.657900467	10.20248508	10.20248508	116324.7344	2.859999895	4.105000019	0.500526316	0.805894737
0.65795834	10.20223522	10.20223522	116307.5703	2.889999867	4.095999718	0.500526316	0.805894737
0.658016226	10.20249558	10.20249558	116309.8438	2.920000076	4.138000011	0.500526316	0.805894737
0.658074086	10.20238876	10.20238876	116310.9297	2.920000076	4.326000214	0.500526316	0.805894737
0.658131962	10.20242596	10.20242596	116315.4766	2.950000048	4.208000183	0.500526316	0.805894737
0.658189827	10.20236397	10.20236397	116312.875	2.970000029	4.150000095	0.500526316	0.805894737
0.658247694	10.20240402	10.20240402	116316.2109	2.970000029	4.116000176	0.500526316	0.805894737
0.658305637	10.20256901	10.20256901	116314.4922	2.980000019	4.113999844	0.500526316	0.805894737
0.658363506	10.20246124	10.20246124	116306.7891	2.970000029	4.106999874	0.500526316	0.805894737
0.658421322	10.20234203	10.20234203	116310.8828	2.99000001	4.085999966	0.500526316	0.805894737
0.658479186	10.20229435	10.20229435	116316.7578	3	4.073999882	0.500526316	0.805894737
0.658537026	10.20240593	10.20240593	116313.7031	3	4.046999931	0.500526316	0.805894737
0.658595018	10.20242596	10.20242596	116301.5391	3	4.029999733	0.500526316	0.805894737
0.658652762	10.2024107	10.2024107	116321.7734	3.009999991	4.037000179	0.500526316	0.805894737
0.658710698	10.20238686	10.20238686	116330.4297	3.029999971	4.076000214	0.500526316	0.805894737
0.658768584	10.20265675	10.20265675	116300.8125	3.059999943	4.086999893	0.500526316	0.805894737
0.658826439	10.20252323	10.20252323	116316.6406	3.069999933	4.072999954	0.500526316	0.805894737
0.658884252	10.20236588	10.20236588	116321.75	3.079999924	4.068999767	0.500526316	0.805894737
0.658942114	10.20229721	10.20229721	116302.5	3.089999914	4.052999973	0.500526316	0.805894737
0.658999991	10.20238781	10.20238781	116306.4141	3.180000067	4.080999851	0.500526316	0.805894737
0.659057918	10.20247269	10.20247269	116328.9453	3.170000076	4.136000156	0.500526316	0.805894737
