Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.595761997	10.20243359	10.20243359	113487.8906	1.100000024	4.311999798	0.500526316	0.805894737
0.595819876	10.20256138	10.20256138	113478.0156	1.090000033	4.296000004	0.500526316	0.805894737
0.595877668	10.20253086	10.20253086	113472.7188	1.129999995	4.315999985	0.500526316	0.805894737
0.595935551	10.20253468	10.20253468	113453.375	1.220000029	4.300000191	0.500526316	0.805894737
0.595993413	10.20233727	10.20233727	113461.5781	1.379999995	4.268000126	0.500526316	0.805894737
0.596051282	10.20245838	10.20245838	113461.7344	1.470000029	4.243000031	0.500526316	0.805894737
0.596109154	10.20242596	10.20242596	113428.8203	1.529999971	4.225999832	0.500526316	0.805894737
0.596167018	10.20252228	10.20252228	113445.0859	1.580000043	4.18200016	0.500526316	0.805894737
0.596224897	10.20239544	10.20239544	113438.2266	1.639999986	4.19299984	0.500526316	0.805894737
0.596282753	10.20249081	10.20249081	113404.8516	1.639999986	4.18900013	0.500526316	0.805894737
0.596340645	10.20263004	10.20263004	113412.3828	1.679999948	4.165999889	0.500526316	0.805894737
0.596398527	10.20238876	10.20238876	113408.6172	1.679999948	4.157000065	0.500526316	0.805894737
0.596456405	10.20234871	10.20234871	113400.0156	1.789999962	4.146999836	0.500526316	0.805894737
0.596514262	10.20239735	10.20239735	113408.9063	1.840000033	4.133999825	0.500526316	0.805894737
0.596572225	10.20239258	10.20239258	113398.8906	1.889999986	4.118000031	0.500526316	0.805894737
0.596630077	10.202384	10.202384	113389.8359	1.940000057	4.12899971	0.500526316	0.805894737
0.596687909	10.20244503	10.20244503	113377.0703	1.99000001	4.107999802	0.500526316	0.805894737
0.596745791	10.20244884	10.20244884	113364.2734	2.059999943	4.095999718	0.500526316	0.805894737
0.596803649	10.20254421	10.20254421	113376.5078	2.25	4.085000038	0.500526316	0.805894737
0.596861563	10.20245361	10.20245361	113370.6563	2.170000076	4.099999905	0.500526316	0.805894737
0.596919364	10.20223141	10.20223141	113358.7344	2.170000076	4.111000061	0.500526316	0.805894737
0.596977241	10.20238781	10.20238781	113346.5	2.109999895	4.137000084	0.500526316	0.805894737
0.597035108	10.20238876	10.20238876	113325.4141	2.160000086	4.137000084	0.500526316	0.805894737
0.597092984	10.20246983	10.20246983	113323.9844	2.170000076	4.126999855	0.500526316	0.805894737
0.597150885	10.20240974	10.20240974	113298.0313	2.279999971	4.163000107	0.500526316	0.805894737
