Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.717267204	10.2023716	10.2023716	113189.8672	1.350000024	5.684000015	0.500526316	0.805894737
0.717324976	10.2024622	10.2024622	113179.9375	1.529999971	5.644999981	0.500526316	0.805894737
0.717382947	10.20234966	10.20234966	113168.4688	1.409999967	5.621999741	0.500526316	0.805894737
0.717440722	10.20248795	10.20248795	113177.7031	1.610000014	5.541999817	0.500526316	0.805894737
0.717498713	10.20237923	10.20237923	113163.4922	1.460000038	5.539000034	0.500526316	0.805894737
0.71755646	10.2022934	10.2022934	113172.7109	1.139999986	5.578000069	0.500526316	0.805894737
0.717614327	10.20231247	10.20231247	113171.9688	1.139999986	5.585999966	0.500526316	0.805894737
0.717672307	10.20240116	10.20240116	113183.3359	1.289999962	5.59499979	0.500526316	0.805894737
0.71773018	10.20217419	10.20217419	113145.9063	1.350000024	5.546000004	0.500526316	0.805894737
0.717788055	10.20239735	10.20239735	113155.8125	1.350000024	5.520999908	0.500526316	0.805894737
0.717845931	10.20229244	10.20229244	113147.1172	1.309999943	5.532000065	0.500526316	0.805894737
0.717903695	10.20247078	10.20247078	113144.2969	1.190000057	5.584000111	0.500526316	0.805894737
0.717961672	10.20241833	10.20241833	113144.8906	1.309999943	5.621999741	0.500526316	0.805894737
0.718019548	10.20232487	10.20232487	113137.2734	1.309999943	5.669000149	0.500526316	0.805894737
0.718077419	10.20241165	10.20241165	113145.2031	1.389999986	5.603000164	0.500526316	0.805894737
0.718135283	10.20242882	10.20242882	113126.2422	1.370000005	5.609000206	0.500526316	0.805894737
0.718193159	10.20235538	10.20235538	113132.0859	1.24000001	5.600999832	0.500526316	0.805894737
0.718250981	10.20229912	10.20229912	113137.0703	1.259999991	5.593999863	0.500526316	0.805894737
0.71830887	10.20238781	10.20238781	113136.2266	1.25	5.626999855	0.500526316	0.805894737
0.718366741	10.20248985	10.20248985	113142.1797	1.720000029	5.600999832	0.500526316	0.805894737
0.718424607	10.20238304	10.20238304	113151.6797	1.600000024	5.552000046	0.500526316	0.805894737
0.718482477	10.20236969	10.20236969	113153.7813	1.679999948	5.50399971	0.500526316	0.805894737
0.718540351	10.20228863	10.20228863	113172.2188	1.720000029	5.479000092	0.500526316	0.805894737
0.718598208	10.202425	10.202425	113177.1797	1.659999967	5.478000164	0.500526316	0.805894737
0.718656087	10.20233345	10.20233345	113191.0313	1.74000001	5.495999813	0.500526316	0.805894737
0.718713969	10.20246601	10.20246601	113182.5859	1.389999986	5.482999802	0.500526316	0.805894737
0.718771852	10.20226574	10.20226574	113211.9688	1.340000033	5.638999939	0.500526316	0.805894737
0.718829731	10.20245266	10.20245266	113212.9063	1.179999948	5.571000099	0.500526316	0.805894737
0.718887594	10.2024498	10.2024498	113209.1875	1.100000024	5.63199997	0.500526316	0.805894737
0.71894546	10.20236588	10.20236588	113225.0156	1.120000005	5.548999786	0.500526316	0.805894737
0.719003345	10.20224476	10.20224476	113231.1484	1.24000001	5.588999748	0.500526316	0.805894737
0.719061218	10.20235443	10.20235443	113233.9844	1.389999986	5.527999878	0.500526316	0.805894737
0.719119078	10.20230007	10.20230007	113261.3203	1.269999981	5.491000176	0.500526316	0.805894737
0.719176952	10.20234013	10.20234013	113231.0625	1.629999995	5.461999893	0.500526316	0.805894737
0.719234835	10.20241642	10.20241642	113266.1328	1.440000057	5.584000111	0.500526316	0.805894737
0.719292694	10.202425	10.202425	113259.0156	1.309999943	5.559000015	0.500526316	0.805894737
0.719350558	10.20242119	10.20242119	113271.2656	1.450000048	5.489999771	0.500526316	0.805894737
0.719408443	10.20234013	10.20234013	113300.2266	1.25	5.50399971	0.500526316	0.805894737
0.719466315	10.20211697	10.20211697	113283.3281	1.139999986	5.524000168	0.500526316	0.805894737
0.719524186	10.20229816	10.20229816	113296.7031	1.299999952	5.494999886	0.500526316	0.805894737
0.719582058	10.2023592	10.2023592	113298.4609	1.190000057	5.452000141	0.500526316	0.805894737
0.719639929	10.20240879	10.20240879	113319.4531	1.120000005	5.451000214	0.500526316	0.805894737
0.719697806	10.20222759	10.20222759	113322.0391	1.080000043	5.467000008	0.500526316	0.805894737
0.719755661	10.2023859	10.2023859	113333.4844	1.169999957	6.048999786	0.500526316	0.805894737
0.719813548	10.20240974	10.20240974	113349.2188	1.159999967	5.93900013	0.500526316	0.805894737
0.719871402	10.20237827	10.20237827	113360.1484	1.230000019	5.737999916	0.500526316	0.805894737
0.719929276	10.20228004	10.20228004	113365.3516	1.129999995	5.651000023	0.500526316	0.805894737
0.719987146	10.20241165	10.20241165	113376.5234	1.429999948	5.666999817	0.500526316	0.805894737
0.720045036	10.20230675	10.20230675	113371.3125	1.370000005	5.568999767	0.500526316	0.805894737
0.720102906	10.20234585	10.20234585	113369.1953	1.429999948	5.511000156	0.500526316	0.805894737
0.720160773	10.2023077	10.2023077	113351.0313	1.230000019	5.454999924	0.500526316	0.805894737
0.720218646	10.20232677	10.20232677	113372.9609	1.120000005	5.43200016	0.500526316	0.805894737
0.720276524	10.20247746	10.20247746	113384.6016	1.139999986	5.375999928	0.500526316	0.805894737
0.72033441	10.2023201	10.2023201	113372.4922	1.169999957	5.387000084	0.500526316	0.805894737
0.720392275	10.20232582	10.20232582	113399.2578	1.110000014	5.385000229	0.500526316	0.805894737
0.720450132	10.20232487	10.20232487	113388.0313	1.210000038	5.418000221	0.500526316	0.805894737
0.720507978	10.20236301	10.20236301	113389.7422	1.139999986	5.434000015	0.500526316	0.805894737
0.72056585	10.20231247	10.20231247	113409.5703	1.120000005	5.531000137	0.500526316	0.805894737
0.720623725	10.20231247	10.20231247	113414.7734	1.190000057	5.46600008	0.500526316	0.805894737
0.72068158	10.2023716	10.2023716	113410.4531	1.159999967	5.477000237	0.500526316	0.805894737
0.720739462	10.20247078	10.20247078	113423.0313	1.279999971	5.452000141	0.500526316	0.805894737
0.720797458	10.20244217	10.20244217	113412.6875	1.25	5.420000076	0.500526316	0.805894737
0.720855205	10.20228004	10.20228004	113410.4609	1.480000019	5.429999828	0.500526316	0.805894737
0.720913069	10.2021637	10.2021637	113417.6953	1.419999957	5.399000168	0.500526316	0.805894737
0.720970952	10.20234203	10.20234203	113435.8047	1.389999986	5.425000191	0.500526316	0.805894737
0.721028927	10.20228863	10.20228863	113414.1641	1.259999991	5.507999897	0.500526316	0.805894737
0.721086702	10.20231724	10.20231724	113431.3281	1.399999976	5.453000069	0.500526316	0.805894737
0.721144685	10.2024374	10.2024374	113449.9453	1.600000024	5.43900013	0.500526316	0.805894737
0.721202444	10.20238876	10.20238876	113437.1172	1.610000014	5.400000095	0.500526316	0.805894737
0.721260382	10.2023859	10.2023859	113448.0391	1.460000038	5.376999855	0.500526316	0.805894737
0.721318247	10.20233917	10.20233917	113453.3438	1.5	5.376999855	0.500526316	0.805894737
0.72137612	10.20226002	10.20226002	113468.2266	1.529999971	5.368000031	0.500526316	0.805894737
0.721433982	10.2023716	10.2023716	113455.1328	1.49000001	5.370999813	0.500526316	0.805894737
0.721491867	10.20230103	10.20230103	113440.2344	1.590000033	5.34800005	0.500526316	0.805894737
0.721549732	10.20234108	10.20234108	113446.7266	1.74000001	5.360000134	0.500526316	0.805894737
0.721607608	10.20232964	10.20232964	113467.9141	1.629999995	5.381000042	0.500526316	0.805894737
0.721665473	10.20231247	10.20231247	113449.375	1.590000033	5.385000229	0.500526316	0.805894737
0.721723346	10.20250225	10.20250225	113454.4609	1.759999991	5.370999813	0.500526316	0.805894737
0.721781219	10.20229816	10.20229816	113460.0781	1.620000005	5.369999886	0.500526316	0.805894737
0.721839086	10.20226002	10.20226002	113477.5703	1.710000038	5.380000114	0.500526316	0.805894737
0.721896922	10.20240211	10.20240211	113459.3828	1.789999962	5.407000065	0.500526316	0.805894737
0.721954913	10.20229912	10.20229912	113463.5938	1.779999971	5.386000156	0.500526316	0.805894737
0.72201266	10.20240879	10.20240879	113470.8125	1.870000005	5.399000168	0.500526316	0.805894737
0.722070539	10.20232964	10.20232964	113476.4297	1.860000014	5.385000229	0.500526316	0.805894737
0.72212841	10.20236397	10.20236397	113474.3984	1.809999943	5.367000103	0.500526316	0.805894737
0.72218638	10.20241451	10.20241451	113486.8594	1.909999967	5.388000011	0.500526316	0.805894737
0.722244151	10.20247746	10.20247746	113470.3516	1.970000029	5.465000153	0.500526316	0.805894737
0.722302021	10.20223522	10.20223522	113487.0391	2.039999962	5.426000118	0.500526316	0.805894737
0.722359994	10.20231247	10.20231247	113478.4297	2.049999952	5.389999867	0.500526316	0.805894737
0.722417872	10.20234108	10.20234108	113487.875	2.089999914	5.413000107	0.500526316	0.805894737
0.722475739	10.20232201	10.20232201	113485.0234	2.24000001	5.546999931	0.500526316	0.805894737
0.722533616	10.20232677	10.20232677	113461.8047	2.160000086	5.487999916	0.500526316	0.805894737
0.722591503	10.20238686	10.20238686	113482.7188	2.269999981	5.474999905	0.500526316	0.805894737
0.722649256	10.20248032	10.20248032	113487.5859	2.160000086	5.430999756	0.500526316	0.805894737
0.722707237	10.20248699	10.20248699	113502.4453	2.119999886	5.453999996	0.500526316	0.805894737
0.722764994	10.2023592	10.2023592	113496.7109	2.180000067	5.478000164	0.500526316	0.805894737
0.722822968	10.20237446	10.20237446	113512.6328	2.170000076	5.43200016	0.500526316	0.805894737
0.722880841	10.20238495	10.20238495	113497.4297	2.150000095	5.395999908	0.500526316	0.805894737
0.722938713	10.20234108	10.20234108	113482.4297	2.139999867	5.362999916	0.500526316	0.805894737
0.722996582	10.20237446	10.20237446	113523.7422	2.170000076	5.360000134	0.500526316	0.805894737
0.723054466	10.20228672	10.20228672	113509.1875	2.160000086	5.356999874	0.500526316	0.805894737
0.723112326	10.20254326	10.20254326	113504.7031	2.220000029	5.416999817	0.500526316	0.805894737
0.723170201	10.20236206	10.20236206	113511.5625	2.200000048	5.370999813	0.500526316	0.805894737
0.723228066	10.20238209	10.20238209	113500.4375	2.24000001	5.350999832	0.500526316	0.805894737
0.723285951	10.20222282	10.20222282	113507.1719	2.230000019	5.394000053	0.500526316	0.805894737
0.723343822	10.20235825	10.20235825	113505.0078	2.309999943	5.419000149	0.500526316	0.805894737
0.723401639	10.2024374	10.2024374	113500.75	2.329999924	5.505000114	0.500526316	0.805894737
0.723459527	10.2024765	10.2024765	113515.0234	2.49000001	5.43900013	0.500526316	0.805894737
0.7235174	10.20234966	10.20234966	113524.5938	2.589999914	5.43900013	0.500526316	0.805894737
0.723575262	10.2023859	10.2023859	113539.9922	2.5	5.493000031	0.500526316	0.805894737
0.723633144	10.20243359	10.20243359	113510.0547	2.450000048	5.460000038	0.500526316	0.805894737
0.723691013	10.20236397	10.20236397	113510.1719	2.420000076	5.406000137	0.500526316	0.805894737
0.723748888	10.20224953	10.20224953	113522.2422	2.519999981	5.434999943	0.500526316	0.805894737
0.723806747	10.20242691	10.20242691	113525.5234	2.529999971	5.410999775	0.500526316	0.805894737
0.723864634	10.20230198	10.20230198	113526.4609	2.509999991	5.38199997	0.500526316	0.805894737
0.72392249	10.20237637	10.20237637	113506.2031	2.529999971	5.376999855	0.500526316	0.805894737
0.723980373	10.20240498	10.20240498	113508.5156	2.599999905	5.349999905	0.500526316	0.805894737
0.724038248	10.20247746	10.20247746	113503.5234	2.579999924	5.363999844	0.500526316	0.805894737
0.724096111	10.20258713	10.20258713	113509.2969	2.609999895	5.388000011	0.500526316	0.805894737
0.724153976	10.20246601	10.20246601	113520.3281	2.660000086	5.390999794	0.500526316	0.805894737
0.724211849	10.20231724	10.20231724	113508.5469	2.829999924	5.441999912	0.500526316	0.805894737
0.724269731	10.20231628	10.20231628	113519.2813	2.779999971	5.376999855	0.500526316	0.805894737
0.724327603	10.20234489	10.20234489	113504.2109	2.74000001	5.389999867	0.500526316	0.805894737
0.724385466	10.20236588	10.20236588	113526.3125	2.849999905	5.388999939	0.500526316	0.805894737
0.72444333	10.20230484	10.20230484	113528.0547	2.809999943	5.613999844	0.500526316	0.805894737
0.724501217	10.20236301	10.20236301	113512.8516	2.829999924	5.578000069	0.500526316	0.805894737
0.724559085	10.20253372	10.20253372	113522.8203	2.819999933	5.630000114	0.500526316	0.805894737
0.724616947	10.20245457	10.20245457	113504.1953	2.960000038	5.532999992	0.500526316	0.805894737
0.724674821	10.20228386	10.20228386	113509.7344	2.900000095	5.441999912	0.500526316	0.805894737
0.724732696	10.2022419	10.2022419	113507.3672	2.769999981	5.421999931	0.500526316	0.805894737
0.724790559	10.2024107	10.2024107	113527.4453	2.75	5.421000004	0.500526316	0.805894737
0.724848452	10.20230198	10.20230198	113530.4844	2.700000048	5.352000237	0.500526316	0.805894737
0.724906318	10.2023983	10.2023983	113521.9297	2.74000001	5.345999718	0.500526316	0.805894737
0.724964192	10.20238018	10.20238018	113532.9609	2.759999991	5.434000015	0.500526316	0.805894737
0.725022044	10.20256519	10.20256519	113518.8047	2.829999924	5.410999775	0.500526316	0.805894737
0.72507992	10.20239925	10.20239925	113505.2188	2.880000114	5.406000137	0.500526316	0.805894737
0.725137802	10.20245552	10.20245552	113541.1328	2.980000019	5.479000092	0.500526316	0.805894737
0.725195662	10.20239449	10.20239449	113540.7266	2.980000019	5.460000038	0.500526316	0.805894737
0.725253552	10.20241928	10.20241928	113538.6016	2.970000029	5.427000046	0.500526316	0.805894737
0.725311406	10.20239735	10.20239735	113526.8438	2.940000057	5.395999908	0.500526316	0.805894737
0.725369292	10.20233154	10.20233154	113532.0703	2.960000038	5.382999897	0.500526316	0.805894737
0.725427146	10.20220852	10.20220852	113542.9844	2.970000029	5.418000221	0.500526316	0.805894737
0.725485016	10.20257378	10.20257378	113521.9453	2.960000038	5.402999878	0.500526316	0.805894737
0.725542885	10.20239067	10.20239067	113563.7266	2.960000038	5.382999897	0.500526316	0.805894737
0.725600831	10.20240116	10.20240116	113523.7813	2.970000029	5.380000114	0.500526316	0.805894737
0.72565869	10.2022543	10.2022543	113537.0313	3	5.381000042	0.500526316	0.805894737
0.725716557	10.20240307	10.20240307	113528.0313	3.019999981	5.385000229	0.500526316	0.805894737
0.725774433	10.20233059	10.20233059	113541.5625	3.039999962	5.404999733	0.500526316	0.805894737
0.725832304	10.20236301	10.20236301	113543.7734	3.029999971	5.394000053	0.500526316	0.805894737
0.725890187	10.20231724	10.20231724	113518.7891	3.029999971	5.430999756	0.500526316	0.805894737
0.725948038	10.20248222	10.20248222	113539.4297	3.019999981	5.401000023	0.500526316	0.805894737
0.726005924	10.20247555	10.20247555	113538.1953	2.99000001	5.411999703	0.500526316	0.805894737
0.726063785	10.20232677	10.20232677	113541.25	3.009999991	5.383999825	0.500526316	0.805894737
0.726121668	10.20237732	10.20237732	113312.0781	3.029999971	5.385000229	0.500526316	0.805894737
0.726179525	10.2023468	10.2023468	113304.4219	3.019999981	5.363999844	0.500526316	0.805894737
0.726237411	10.20239544	10.20239544	113296.5469	3.049999952	5.362999916	0.500526316	0.805894737
0.726295274	10.20239639	10.20239639	113313.9844	3.109999895	5.440999985	0.500526316	0.805894737
0.726353161	10.20231915	10.20231915	113313.6719	3.160000086	5.454999924	0.500526316	0.805894737
0.72641102	10.20238972	10.20238972	113315.0938	3.130000114	5.428999901	0.500526316	0.805894737
0.726468881	10.20251274	10.20251274	113321.9609	3.119999886	5.403999806	0.500526316	0.805894737
0.726526771	10.20244884	10.20244884	113334.6406	3.099999905	5.375999928	0.500526316	0.805894737
0.726584634	10.20228004	10.20228004	113331.4141	3.079999924	5.357999802	0.500526316	0.805894737
0.726642502	10.20243168	10.20243168	113322.1094	3.089999914	5.376999855	0.500526316	0.805894737
0.726700374	10.20230103	10.20230103	113318.1094	3.069999933	5.453999996	0.500526316	0.805894737
0.72675824	10.20242596	10.20242596	113324.2031	3.079999924	5.50399971	0.500526316	0.805894737
0.726816129	10.20235634	10.20235634	113321.7969	3.109999895	5.482999802	0.500526316	0.805894737
0.726873996	10.20240784	10.20240784	113342.2109	3.160000086	5.449999809	0.500526316	0.805894737
0.726931858	10.20258713	10.20258713	113351.6719	3.200000048	5.414999962	0.500526316	0.805894737
0.726989731	10.20246601	10.20246601	113339.3047	3.210000038	5.421999931	0.500526316	0.805894737
0.727047614	10.20220852	10.20220852	113352.2578	3.139999867	5.430999756	0.500526316	0.805894737
0.72710547	10.2023859	10.2023859	113348.0391	3.119999886	5.420000076	0.500526316	0.805894737
0.727163357	10.20234966	10.20234966	113320.7969	3.119999886	5.394999981	0.500526316	0.805894737
0.727221259	10.20243454	10.20243454	113356.5859	3.139999867	5.399000168	0.500526316	0.805894737
0.727279126	10.20239353	10.20239353	113352.2656	3.200000048	5.46999979	0.500526316	0.805894737
0.727337016	10.2023716	10.2023716	113350.375	3.200000048	5.525000095	0.500526316	0.805894737
0.72739489	10.20248985	10.20248985	113351.7266	3.180000067	5.551000118	0.500526316	0.805894737
0.727452711	10.202384	10.202384	113366.5	3.170000076	5.568999767	0.500526316	0.805894737
0.727510584	10.20231056	10.20231056	113350.6484	3.180000067	5.552000046	0.500526316	0.805894737
0.7275685	10.20233536	10.20233536	113357.9297	3.200000048	5.547999859	0.500526316	0.805894737
0.727626376	10.20238018	10.20238018	113372.6719	3.200000048	5.705999851	0.500526316	0.805894737
0.727684237	10.20239639	10.20239639	113368.7422	3.210000038	5.691999912	0.500526316	0.805894737
0.727742123	10.20243073	10.20243073	113358.375	3.230000019	5.544000149	0.500526316	0.805894737
0.727799997	10.20240116	10.20240116	113369.7031	3.230000019	5.429999828	0.500526316	0.805894737
0.727857869	10.20256233	10.20256233	113375.6953	3.25	5.38199997	0.500526316	0.805894737
0.727915737	10.2023983	10.2023983	113367.4063	3.289999962	5.370999813	0.500526316	0.805894737
0.727973612	10.20246696	10.20246696	113356.7422	3.329999924	5.374000073	0.500526316	0.805894737
0.728031471	10.20229721	10.20229721	113348.1719	3.349999905	5.550000191	0.500526316	0.805894737
0.728089335	10.20243263	10.20243263	113353.9688	3.349999905	5.47300005	0.500526316	0.805894737
0.728147207	10.20234203	10.20234203	113346.3281	3.369999886	5.429999828	0.500526316	0.805894737
0.728205086	10.20238304	10.20238304	113343.1172	3.5	5.415999889	0.500526316	0.805894737
0.728262965	10.20239353	10.20239353	113356.8125	3.450000048	5.407000065	0.500526316	0.805894737
0.728320839	10.20248795	10.20248795	113344.5313	3.400000095	5.443999767	0.500526316	0.805894737
0.728378713	10.20242786	10.20242786	113349.4453	3.400000095	5.393000126	0.500526316	0.805894737
0.728436578	10.20235825	10.20235825	113332.5391	3.400000095	5.420000076	0.500526316	0.805894737
0.728494462	10.20222092	10.20222092	113337.5859	3.430000067	5.401000023	0.500526316	0.805894737
0.728552363	10.20240021	10.20240021	113339.9219	3.430000067	5.388000011	0.500526316	0.805894737
0.728610239	10.20239925	10.20239925	113333.0469	3.420000076	5.363999844	0.500526316	0.805894737
0.728668113	10.20241356	10.20241356	113328.7109	3.400000095	5.335000038	0.500526316	0.805894737
0.728725984	10.20236301	10.20236301	113338.1016	3.400000095	5.360000134	0.500526316	0.805894737
0.728783859	10.20246887	10.20246887	113334.4063	3.410000086	5.343999863	0.500526316	0.805894737
0.728841725	10.20252705	10.20252705	113340.0781	3.440000057	5.349999905	0.500526316	0.805894737
0.728899605	10.20252895	10.20252895	113335.6953	3.440000057	5.34800005	0.500526316	0.805894737
0.72895746	10.20226097	10.20226097	113323.7969	3.539999962	5.363999844	0.500526316	0.805894737
0.729015343	10.20241356	10.20241356	113317.1641	3.529999971	5.395999908	0.500526316	0.805894737
0.729073215	10.20237637	10.20237637	113313.3203	3.529999971	5.47300005	0.500526316	0.805894737
0.729131075	10.20236206	10.20236206	113313.1719	3.549999952	5.447000027	0.500526316	0.805894737
0.729188925	10.2025547	10.2025547	113299.3047	3.559999943	5.434000015	0.500526316	0.805894737
0.72924679	10.20230675	10.20230675	113326.1406	3.549999952	5.392000198	0.500526316	0.805894737
0.729304662	10.20246696	10.20246696	113300.4297	3.569999933	5.402999878	0.500526316	0.805894737
0.729362522	10.20244312	10.20244312	113323.6484	3.569999933	5.416999817	0.500526316	0.805894737
0.729420405	10.20235443	10.20235443	113298.4297	3.579999924	5.403999806	0.500526316	0.805894737
0.729478282	10.20236874	10.20236874	113311.8125	3.539999962	5.392000198	0.500526316	0.805894737
0.729536144	10.20236874	10.20236874	113287.7891	3.549999952	5.385000229	0.500526316	0.805894737
0.729594021	10.20233727	10.20233727	113286.1328	3.569999933	5.357999802	0.500526316	0.805894737
0.729651898	10.20223331	10.20223331	113286.9453	3.630000114	5.363999844	0.500526316	0.805894737
