Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.626823406	10.20256996	10.20256996	116626.3516	0.329999983	4.234000206	0.500526316	0.805894737
0.626881299	10.20261288	10.20261288	116626.0078	0.340000004	4.210999966	0.500526316	0.805894737
0.626939179	10.20254326	10.20254326	116615.5469	0.360000014	4.197000027	0.500526316	0.805894737
0.626997047	10.20262718	10.20262718	116610.6172	0.370000005	4.184000015	0.500526316	0.805894737
0.627054931	10.20264721	10.20264721	116623.7344	0.379999995	4.193999767	0.500526316	0.805894737
0.627112821	10.20244026	10.20244026	116629.5859	0.389999986	4.210999966	0.500526316	0.805894737
0.627170695	10.20248032	10.20248032	116611.7422	0.400000006	4.179999828	0.500526316	0.805894737
0.62722858	10.20253468	10.20253468	116624.2813	0.430000007	4.164999962	0.500526316	0.805894737
0.627286457	10.20261097	10.20261097	116620.1094	0.430000007	4.196000099	0.500526316	0.805894737
0.627344327	10.20259094	10.20259094	116612.8203	0.430000007	4.187999725	0.500526316	0.805894737
0.627402204	10.20253468	10.20253468	116620.5313	0.430000007	4.166999817	0.500526316	0.805894737
0.627460087	10.20270538	10.20270538	116618	0.439999998	4.241000176	0.500526316	0.805894737
0.627517964	10.202631	10.202631	116611.8281	0.449999988	4.210000038	0.500526316	0.805894737
0.627575854	10.20254803	10.20254803	116620.375	0.460000008	4.202000141	0.500526316	0.805894737
0.627633731	10.20241737	10.20241737	116638.6484	0.479999989	4.211999893	0.500526316	0.805894737
0.627691621	10.2025919	10.2025919	116611.4531	0.49000001	4.161999703	0.500526316	0.805894737
0.627749486	10.20260906	10.20260906	116635.625	0.5	4.144000053	0.500526316	0.805894737
0.627807368	10.20247269	10.20247269	116628	0.519999981	4.125	0.500526316	0.805894737
0.627865253	10.20253277	10.20253277	116634.2422	0.579999983	4.149000168	0.500526316	0.805894737
0.627923125	10.20264435	10.20264435	116626.5625	0.589999974	4.165999889	0.500526316	0.805894737
0.627981016	10.20256805	10.20256805	116619.8828	0.600000024	4.169000149	0.500526316	0.805894737
0.628038909	10.2025795	10.2025795	116612.6953	0.610000014	4.159999847	0.500526316	0.805894737
0.628096776	10.20248318	10.20248318	116612.7891	0.620000005	4.164000034	0.500526316	0.805894737
0.628154652	10.20257664	10.20257664	116606.1484	0.659999967	4.159999847	0.500526316	0.805894737
0.628212538	10.20261669	10.20261669	116601.3594	0.659999967	4.152999878	0.500526316	0.805894737
0.628270413	10.20265102	10.20265102	116620.6172	0.670000017	4.144000053	0.500526316	0.805894737
0.628328297	10.20250607	10.20250607	116620.6953	0.689999998	4.139999867	0.500526316	0.805894737
0.628386185	10.20266533	10.20266533	116617.8125	0.699999988	4.198999882	0.500526316	0.805894737
0.628444058	10.20255566	10.20255566	116620.2266	0.720000029	4.184999943	0.500526316	0.805894737
0.628501938	10.20261097	10.20261097	116614.3203	0.74000001	4.161999703	0.500526316	0.805894737
0.62855982	10.20244408	10.20244408	116623.2031	0.75	4.173999786	0.500526316	0.805894737
0.62861771	10.20262718	10.20262718	116634.0547	0.769999981	4.177000046	0.500526316	0.805894737
0.628675699	10.20254421	10.20254421	116619.0781	0.790000022	4.168000221	0.500526316	0.805894737
0.628733461	10.20261192	10.20261192	116621.9609	0.819999993	4.150000095	0.500526316	0.805894737
0.62879134	10.20257664	10.20257664	116605.9453	0.839999974	4.149000168	0.500526316	0.805894737
0.628849328	10.20267963	10.20267963	116618.4453	0.870000005	4.164999962	0.500526316	0.805894737
0.628907208	10.20261574	10.20261574	116625.0859	0.879999995	4.198999882	0.500526316	0.805894737
0.628964995	10.20269489	10.20269489	116602.7734	0.909999967	4.236999989	0.500526316	0.805894737
0.629022882	10.20242596	10.20242596	116622.1641	0.920000017	4.21999979	0.500526316	0.805894737
0.629080756	10.20254135	10.20254135	116625.2969	0.939999998	4.212999821	0.500526316	0.805894737
0.629138642	10.20258999	10.20258999	116617.2734	0.959999979	4.171999931	0.500526316	0.805894737
0.629196643	10.20251179	10.20251179	116622.8906	0.980000019	4.164000034	0.500526316	0.805894737
0.629254506	10.20247936	10.20247936	116610.3438	1	4.153999806	0.500526316	0.805894737
0.629312385	10.20249558	10.20249558	116621.4766	1.019999981	4.150000095	0.500526316	0.805894737
0.629370262	10.20277309	10.20277309	116622.3984	1.029999971	4.121999741	0.500526316	0.805894737
0.629428144	10.2025404	10.2025404	116627.4766	1.059999943	4.125	0.500526316	0.805894737
0.629486025	10.20247078	10.20247078	116619.4609	1.069999933	4.106999874	0.500526316	0.805894737
0.629543924	10.20253849	10.20253849	116626.2656	1.129999995	4.105999947	0.500526316	0.805894737
0.629601684	10.20254517	10.20254517	116629.0156	1.120000005	4.104000092	0.500526316	0.805894737
0.629659664	10.20258427	10.20258427	116626.6875	1.139999986	4.084000111	0.500526316	0.805894737
0.62971755	10.20262241	10.20262241	116619.625	1.159999967	4.106999874	0.500526316	0.805894737
0.629775434	10.20255566	10.20255566	116627.9063	1.179999948	4.105000019	0.500526316	0.805894737
0.629833317	10.20261097	10.20261097	116627.2813	1.190000057	4.073999882	0.500526316	0.805894737
0.629891191	10.2025919	10.2025919	116606.7344	1.210000038	4.040999889	0.500526316	0.805894737
0.629949063	10.20248318	10.20248318	116603.5469	1.230000019	4.043000221	0.500526316	0.805894737
0.630006946	10.20255852	10.20255852	116605.8438	1.25	4.06799984	0.500526316	0.805894737
0.630064832	10.20263386	10.20263386	116600.0703	1.259999991	4.092999935	0.500526316	0.805894737
0.630122715	10.20255375	10.20255375	116608.6094	1.289999962	4.114999771	0.500526316	0.805894737
0.630180589	10.20252895	10.20252895	116611.3594	1.299999952	4.119999886	0.500526316	0.805894737
0.630238461	10.2025547	10.2025547	116607.3828	1.319999933	4.100999832	0.500526316	0.805894737
0.630296358	10.20263958	10.20263958	116614.2656	1.350000024	4.085999966	0.500526316	0.805894737
0.630354167	10.20258045	10.20258045	116600.2109	1.350000024	4.087999821	0.500526316	0.805894737
0.630412059	10.2025404	10.2025404	116604.1719	1.389999986	4.088999748	0.500526316	0.805894737
0.630469946	10.20263386	10.20263386	116609.1328	1.450000048	4.077000141	0.500526316	0.805894737
0.630527814	10.20259857	10.20259857	116616.1094	1.429999948	4.059000015	0.500526316	0.805894737
0.630585702	10.20266628	10.20266628	116595.9609	1.440000057	4.044000149	0.500526316	0.805894737
0.630643582	10.20256901	10.20256901	116579.8125	1.450000048	4.044000149	0.500526316	0.805894737
0.630701462	10.20253754	10.20253754	116597.9375	1.470000029	4.050000191	0.500526316	0.805894737
0.630759335	10.20277119	10.20277119	116591.2891	1.480000019	4.038000107	0.500526316	0.805894737
0.630817218	10.20251942	10.20251942	116602.2734	1.49000001	4.085999966	0.500526316	0.805894737
0.630875094	10.20257664	10.20257664	116587.5625	1.529999971	4.080999851	0.500526316	0.805894737
0.630932974	10.20242405	10.20242405	116599.3516	1.539999962	4.06099987	0.500526316	0.805894737
0.630990856	10.20261192	10.20261192	116600.4531	1.679999948	4.061999798	0.500526316	0.805894737
0.631048744	10.20260715	10.20260715	116578.4531	1.639999986	4.050000191	0.500526316	0.805894737
0.631106612	10.2025156	10.2025156	116588.1719	1.610000014	4.014999867	0.500526316	0.805894737
0.631164493	10.20250416	10.20250416	116582.7969	1.610000014	4.018000126	0.500526316	0.805894737
0.631222385	10.20269108	10.20269108	116578.75	1.600000024	4.035999775	0.500526316	0.805894737
0.631280266	10.20262337	10.20262337	116583.7969	1.610000014	4.015999794	0.500526316	0.805894737
0.631338146	10.2026186	10.2026186	116587.4297	1.629999995	4.008999825	0.500526316	0.805894737
0.631396014	10.20251179	10.20251179	116561.2266	2.049999952	4.019999981	0.500526316	0.805894737
0.631453887	10.20255756	10.20255756	116562.6641	1.899999976	4.022999764	0.500526316	0.805894737
0.631511767	10.20258617	10.20258617	116567.2891	1.830000043	4.002999783	0.500526316	0.805894737
0.631569652	10.20252895	10.20252895	116568.3594	1.779999971	4.022999764	0.500526316	0.805894737
0.631627543	10.20250511	10.20250511	116565.3125	1.74000001	4.041999817	0.500526316	0.805894737
0.631685521	10.20266819	10.20266819	116557.8984	1.75	4.079999924	0.500526316	0.805894737
0.631743295	10.20262146	10.20262146	116577.7422	1.759999991	4.081999779	0.500526316	0.805894737
0.63180118	10.20260143	10.20260143	116574.1484	1.769999981	4.065000057	0.500526316	0.805894737
0.631859046	10.20243549	10.20243549	116569.7969	1.779999971	4.03399992	0.500526316	0.805894737
0.631916939	10.20258999	10.20258999	116572.6563	1.799999952	4.046999931	0.500526316	0.805894737
0.631974805	10.20249367	10.20249367	116558.0781	1.819999933	4.086999893	0.500526316	0.805894737
0.632032691	10.20266533	10.20266533	116560.1563	1.819999933	4.078999996	0.500526316	0.805894737
0.632090565	10.20254517	10.20254517	116551.2813	1.830000043	4.063000202	0.500526316	0.805894737
0.632148452	10.20265388	10.20265388	116561.4531	1.860000014	4.044000149	0.500526316	0.805894737
0.632206331	10.20265007	10.20265007	116550.4609	1.879999995	4.058000088	0.500526316	0.805894737
0.632264218	10.20257282	10.20257282	116534.1563	1.879999995	4.032999992	0.500526316	0.805894737
0.632322101	10.20243168	10.20243168	116545.3984	1.889999986	4.032999992	0.500526316	0.805894737
0.632379975	10.20256138	10.20256138	116553.1328	1.899999976	4.014999867	0.500526316	0.805894737
0.632437961	10.20258808	10.20258808	116540.4844	1.909999967	4.019999981	0.500526316	0.805894737
0.632495842	10.20258236	10.20258236	116531.3281	1.950000048	4.022999764	0.500526316	0.805894737
0.632553623	10.20252419	10.20252419	116549.0859	1.950000048	4.001999855	0.500526316	0.805894737
0.632611504	10.20262718	10.20262718	116549.5859	1.970000029	4.012000084	0.500526316	0.805894737
0.63266948	10.20273399	10.20273399	116532.3984	1.980000019	4.013000011	0.500526316	0.805894737
0.632727261	10.20267296	10.20267296	116543.6875	1.980000019	4.004000187	0.500526316	0.805894737
0.632785259	10.20258713	10.20258713	116526.5625	1.980000019	4.022999764	0.500526316	0.805894737
0.63284314	10.20252895	10.20252895	116528.9609	1.99000001	4.039999962	0.500526316	0.805894737
0.632901007	10.20259476	10.20259476	116523.9141	2	4.039000034	0.500526316	0.805894737
0.63295889	10.20252419	10.20252419	116522.6406	2.019999981	4.065999985	0.500526316	0.805894737
0.633016773	10.20254803	10.20254803	116510.3984	2.039999962	4.06799984	0.500526316	0.805894737
0.633074561	10.20253468	10.20253468	116524.1484	2.059999943	4.029999733	0.500526316	0.805894737
0.633132432	10.20275021	10.20275021	116514.2188	2.079999924	4.006000042	0.500526316	0.805894737
0.63319031	10.20255947	10.20255947	116510.7734	2.089999914	4.013000011	0.500526316	0.805894737
0.633248208	10.20242596	10.20242596	116514.9609	2.109999895	4.046999931	0.500526316	0.805894737
0.633306087	10.2025404	10.2025404	116500.1797	2.109999895	4.024000168	0.500526316	0.805894737
0.633363965	10.20256901	10.20256901	116503.3906	2.109999895	4.041999817	0.500526316	0.805894737
0.633421841	10.20265579	10.20265579	116495.9844	2.130000114	4.037000179	0.500526316	0.805894737
0.633479807	10.202631	10.202631	116499.2109	2.160000086	4.019000053	0.500526316	0.805894737
0.633537591	10.20254517	10.20254517	116478.4844	2.160000086	4.041999817	0.500526316	0.805894737
0.633595526	10.20272636	10.20272636	116494.9844	2.180000067	4.043000221	0.500526316	0.805894737
0.633653393	10.20256996	10.20256996	116485.6094	2.190000057	4.013999939	0.500526316	0.805894737
0.63371128	10.20261097	10.20261097	116480	2.210000038	4.013999939	0.500526316	0.805894737
0.63376916	10.20251846	10.20251846	116484.1094	2.230000019	4.005000114	0.500526316	0.805894737
0.63382705	10.20260811	10.20260811	116490.8359	2.24000001	4.008999825	0.500526316	0.805894737
0.633884909	10.20251465	10.20251465	116476.1172	2.24000001	4	0.500526316	0.805894737
0.633942794	10.20256519	10.20256519	116485.8828	2.259999991	3.986999989	0.500526316	0.805894737
0.634000684	10.20272827	10.20272827	116464.6328	2.269999981	3.990999937	0.500526316	0.805894737
0.634058562	10.20276833	10.20276833	116465.3125	2.269999981	3.997999907	0.500526316	0.805894737
0.634116425	10.20259857	10.20259857	116462.3516	2.269999981	4.005000114	0.500526316	0.805894737
0.634174321	10.20263767	10.20263767	116456.1563	2.289999962	4.020999908	0.500526316	0.805894737
0.634232203	10.20238018	10.20238018	116466.7578	2.299999952	4.035999775	0.500526316	0.805894737
0.634290069	10.20256233	10.20256233	116453.125	2.359999895	3.999000073	0.500526316	0.805894737
0.634347946	10.2026329	10.2026329	116435.6406	2.329999924	4.000999928	0.500526316	0.805894737
0.634405835	10.20263004	10.20263004	116455.2344	2.329999924	3.973999977	0.500526316	0.805894737
0.634463723	10.20252991	10.20252991	116435.8516	2.329999924	3.973999977	0.500526316	0.805894737
0.634521588	10.20273113	10.20273113	116433.0234	2.339999914	3.954999924	0.500526316	0.805894737
0.63457948	10.20260715	10.20260715	116428.625	2.329999924	3.964999914	0.500526316	0.805894737
0.634637392	10.20262146	10.20262146	116439.1328	2.329999924	3.960999966	0.500526316	0.805894737
0.634695253	10.20238876	10.20238876	116435.1484	2.329999924	3.960999966	0.500526316	0.805894737
0.634753139	10.20257759	10.20257759	116427.3516	2.339999914	3.973999977	0.500526316	0.805894737
0.634811026	10.20256329	10.20256329	116429.9063	2.349999905	3.98300004	0.500526316	0.805894737
0.634868915	10.20254993	10.20254993	116419.375	2.359999895	3.99000001	0.500526316	0.805894737
0.634926791	10.20265007	10.20265007	116404.9688	2.369999886	3.986000061	0.500526316	0.805894737
0.634984662	10.20257568	10.20257568	116417.5859	2.400000095	3.960000038	0.500526316	0.805894737
0.635042551	10.20275402	10.20275402	116394.7813	2.410000086	3.973999977	0.500526316	0.805894737
0.635100441	10.20270729	10.20270729	116405.75	2.420000076	3.960999966	0.500526316	0.805894737
0.635158318	10.20241261	10.20241261	116388.8906	2.470000029	3.960000038	0.500526316	0.805894737
0.635216191	10.20263386	10.20263386	116395.5781	2.539999962	3.960999966	0.500526316	0.805894737
0.635274058	10.20262241	10.20262241	116399.8828	2.519999981	3.948999882	0.500526316	0.805894737
0.635331938	10.20261192	10.20261192	116397.9141	2.49000001	3.950000048	0.500526316	0.805894737
0.63538982	10.20254421	10.20254421	116385.8281	2.480000019	3.951999903	0.500526316	0.805894737
0.635447702	10.2026186	10.2026186	116391.3516	2.49000001	3.948999882	0.500526316	0.805894737
0.635505588	10.20274735	10.20274735	116383.9688	2.49000001	3.983999968	0.500526316	0.805894737
0.635563467	10.20255947	10.20255947	116374.3672	2.49000001	4.017000198	0.500526316	0.805894737
0.635621341	10.20252991	10.20252991	116373.3828	2.49000001	4.022999764	0.500526316	0.805894737
0.635679225	10.2025795	10.2025795	116354.5313	2.5	4.018000126	0.500526316	0.805894737
0.635737112	10.20266533	10.20266533	116375.7969	2.519999981	4	0.500526316	0.805894737
0.63579497	10.20254993	10.20254993	116361.9688	2.529999971	3.987999916	0.500526316	0.805894737
0.635852854	10.20258331	10.20258331	116345.5156	2.539999962	3.977999926	0.500526316	0.805894737
0.63591075	10.20249176	10.20249176	116353.7188	2.549999952	3.977999926	0.500526316	0.805894737
0.635968623	10.2026701	10.2026701	116349.7656	2.559999943	4.002999783	0.500526316	0.805894737
0.636026495	10.20252419	10.20252419	116345.4219	2.839999914	3.984999895	0.500526316	0.805894737
0.636084385	10.20257378	10.20257378	116345.0547	2.730000019	3.974999905	0.500526316	0.805894737
0.636142269	10.20250797	10.20250797	116335.7891	2.680000067	3.967000008	0.500526316	0.805894737
0.63620015	10.20253468	10.20253468	116324.2734	2.660000086	3.976000071	0.500526316	0.805894737
0.636258018	10.20266819	10.20266819	116317.2344	2.639999867	3.98300004	0.500526316	0.805894737
0.636315907	10.20254517	10.20254517	116325.0391	2.630000114	3.98300004	0.500526316	0.805894737
0.636373779	10.20249748	10.20249748	116305.9297	2.639999867	4.000999928	0.500526316	0.805894737
0.636431676	10.20273685	10.20273685	116308.1563	2.639999867	3.99000001	0.500526316	0.805894737
0.636489557	10.20258617	10.20258617	116306.5078	2.630000114	3.986999989	0.500526316	0.805894737
0.636547452	10.20261955	10.20261955	116297.1797	2.630000114	3.986999989	0.500526316	0.805894737
0.63660533	10.20244789	10.20244789	116290.0625	2.619999886	3.996000052	0.500526316	0.805894737
0.636663194	10.20257568	10.20257568	116286.8438	2.619999886	3.990999937	0.500526316	0.805894737
0.636721073	10.20254326	10.20254326	116289.5078	2.639999867	3.977999926	0.500526316	0.805894737
0.636778949	10.20250607	10.20250607	116278.6016	2.650000095	3.968999863	0.500526316	0.805894737
0.63683683	10.20256138	10.20256138	116268.4297	2.680000067	3.976999998	0.500526316	0.805894737
0.636894714	10.20261955	10.20261955	116271.8672	2.690000057	3.997999907	0.500526316	0.805894737
0.636952598	10.20262718	10.20262718	116276.9297	2.700000048	4.011000156	0.500526316	0.805894737
0.637010471	10.20264435	10.20264435	116252.2266	2.720000029	4.008999825	0.500526316	0.805894737
0.637068351	10.20240784	10.20240784	116235.8828	2.730000019	3.993000031	0.500526316	0.805894737
0.637126238	10.20254135	10.20254135	116237.0234	2.759999991	4.007999897	0.500526316	0.805894737
0.637184116	10.20256615	10.20256615	116257.625	2.769999981	4.010000229	0.500526316	0.805894737
0.63724199	10.20251846	10.20251846	116236.0156	2.759999991	3.983999968	0.500526316	0.805894737
0.637299866	10.20254898	10.20254898	116219.8281	2.75	3.993000031	0.500526316	0.805894737
0.637357743	10.20258331	10.20258331	116229.0859	2.759999991	4.004000187	0.500526316	0.805894737
0.637415631	10.20270538	10.20270538	116211.4531	2.759999991	3.986000061	0.500526316	0.805894737
0.637473502	10.20265484	10.20265484	116216.3281	2.789999962	3.979000092	0.500526316	0.805894737
0.637531387	10.20243454	10.20243454	116198.0625	2.799999952	3.96600008	0.500526316	0.805894737
0.637589268	10.20265198	10.20265198	116202.6484	2.799999952	3.964999914	0.500526316	0.805894737
0.637647143	10.20253277	10.20253277	116196.1328	2.809999943	3.951999903	0.500526316	0.805894737
0.637705027	10.20256996	10.20256996	116194.0313	2.829999924	3.941999912	0.500526316	0.805894737
0.637762902	10.20257282	10.20257282	116189.7891	2.849999905	3.927999973	0.500526316	0.805894737
0.637820789	10.2026186	10.2026186	116179.1484	2.849999905	3.930999994	0.500526316	0.805894737
0.637878656	10.20277691	10.20277691	116157.2656	2.839999914	3.928999901	0.500526316	0.805894737
0.637936544	10.20260143	10.20260143	116153.4609	2.859999895	3.921000004	0.500526316	0.805894737
0.637994406	10.20240116	10.20240116	116158.0156	2.920000076	3.928999901	0.500526316	0.805894737
0.638052287	10.2025795	10.2025795	116155.3984	2.930000067	3.922999859	0.500526316	0.805894737
0.638110165	10.20245075	10.20245075	116147.4531	2.889999867	3.933000088	0.500526316	0.805894737
0.638168047	10.20256329	10.20256329	116158.1797	2.869999886	3.933000088	0.500526316	0.805894737
0.638225934	10.20266151	10.20266151	116160.0078	2.859999895	3.93599987	0.500526316	0.805894737
0.63828382	10.2025938	10.2025938	116158.75	2.869999886	3.940999985	0.500526316	0.805894737
0.638341683	10.20275402	10.20275402	116149.625	2.839999914	3.943000078	0.500526316	0.805894737
0.638399562	10.20258617	10.20258617	116153.4922	2.839999914	3.944000006	0.500526316	0.805894737
0.638457457	10.20263004	10.20263004	116162.7109	2.839999914	3.941999912	0.500526316	0.805894737
0.63851534	10.20247269	10.20247269	116174.3047	2.859999895	3.947999954	0.500526316	0.805894737
0.638573219	10.20258713	10.20258713	116180.6016	2.880000114	3.934999943	0.500526316	0.805894737
0.638631088	10.20256424	10.20256424	116208.4453	2.880000114	3.950000048	0.500526316	0.805894737
0.638688965	10.20265865	10.20265865	116199.6719	2.900000095	3.957999945	0.500526316	0.805894737
0.638746842	10.20262718	10.20262718	116184.0703	2.910000086	3.946000099	0.500526316	0.805894737
0.638804734	10.20264149	10.20264149	116194.7031	2.930000067	3.920000076	0.500526316	0.805894737
0.638862608	10.20264339	10.20264339	116213.3203	3.319999933	3.922999859	0.500526316	0.805894737
0.638920492	10.20260715	10.20260715	116216.5625	3.200000048	3.921999931	0.500526316	0.805894737
0.638978359	10.20250702	10.20250702	116218.1797	3.109999895	3.910000086	0.500526316	0.805894737
0.63903623	10.20269871	10.20269871	116232.1328	3.059999943	3.90199995	0.500526316	0.805894737
0.639094128	10.20263386	10.20263386	116256.0469	3.029999971	3.927999973	0.500526316	0.805894737
0.639151996	10.20256424	10.20256424	116256.7578	3.029999971	3.940999985	0.500526316	0.805894737
0.639209884	10.20252895	10.20252895	116245.4766	3.019999981	3.941999912	0.500526316	0.805894737
0.639267753	10.20267963	10.20267963	116249.2422	3.019999981	3.938999891	0.500526316	0.805894737
0.639325646	10.20255947	10.20255947	116245.2656	3.019999981	3.920000076	0.500526316	0.805894737
0.639383514	10.20261955	10.20261955	116255.6172	3.029999971	3.927000046	0.500526316	0.805894737
0.639441385	10.20230675	10.20230675	116278.3906	3.039999962	3.931999922	0.500526316	0.805894737
0.639499264	10.2025795	10.2025795	116266.7031	3.039999962	3.917999983	0.500526316	0.805894737
0.639557159	10.20260048	10.20260048	116276.8281	3.039999962	3.924000025	0.500526316	0.805894737
0.639615021	10.20254135	10.20254135	116279.3047	3.029999971	3.921000004	0.500526316	0.805894737
0.639672901	10.20262241	10.20262241	116286.3125	3.039999962	3.910000086	0.500526316	0.805894737
0.639730796	10.20263958	10.20263958	116282.0469	3.039999962	3.90899992	0.500526316	0.805894737
0.639788663	10.20268059	10.20268059	116296.1641	3.049999952	3.901000023	0.500526316	0.805894737
0.639846551	10.20265198	10.20265198	116300.8047	3.039999962	3.900000095	0.500526316	0.805894737
0.639904425	10.20241642	10.20241642	116302.8125	3.049999952	3.927000046	0.500526316	0.805894737
0.639962293	10.20252514	10.20252514	116319.9141	3.059999943	3.927000046	0.500526316	0.805894737
0.640020184	10.2026453	10.2026453	116313.4688	3.049999952	3.931999922	0.500526316	0.805894737
0.640078054	10.20258713	10.20258713	116314.9141	3.049999952	3.931999922	0.500526316	0.805894737
0.640135943	10.20250988	10.20250988	116321.6719	3.069999933	3.926000118	0.500526316	0.805894737
0.640193812	10.20256805	10.20256805	116334.1953	3.069999933	3.927000046	0.500526316	0.805894737
0.640251816	10.20271969	10.20271969	116328.4688	3.089999914	3.913000107	0.500526316	0.805894737
0.640309573	10.20260715	10.20260715	116323.5	3.269999981	3.917000055	0.500526316	0.805894737
0.640367463	10.20251179	10.20251179	116334.125	3.180000067	3.921999931	0.500526316	0.805894737
0.640425342	10.20265388	10.20265388	116345.0547	3.130000114	3.926000118	0.500526316	0.805894737
0.640483215	10.20254135	10.20254135	116336.8672	3.109999895	3.943000078	0.500526316	0.805894737
0.640541206	10.20261192	10.20261192	116353.0547	3.089999914	3.953999996	0.500526316	0.805894737
0.640599097	10.20247936	10.20247936	116356.5156	3.079999924	3.954999924	0.500526316	0.805894737
0.640656855	10.20258427	10.20258427	116348.375	3.130000114	3.931999922	0.500526316	0.805894737
0.640714831	10.20266533	10.20266533	116362.3906	3.130000114	3.928999901	0.500526316	0.805894737
0.640772609	10.20259094	10.20259094	116360.8594	3.259999991	3.950000048	0.500526316	0.805894737
0.640830593	10.20257378	10.20257378	116375.0156	3.210000038	3.96600008	0.500526316	0.805894737
0.640888469	10.20245552	10.20245552	116358.8281	3.190000057	3.948999882	0.500526316	0.805894737
0.640946358	10.2025938	10.2025938	116378.7344	3.190000057	3.931999922	0.500526316	0.805894737
0.641004237	10.202631	10.202631	116371.9219	3.190000057	3.940999985	0.500526316	0.805894737
0.64106211	10.20266151	10.20266151	116399.7031	3.180000067	3.928999901	0.500526316	0.805894737
0.641120003	10.20251465	10.20251465	116390.1484	3.170000076	3.930000067	0.500526316	0.805894737
0.641177861	10.20265007	10.20265007	116387.3203	3.180000067	3.943000078	0.500526316	0.805894737
0.641235757	10.202672	10.202672	116400.1719	3.180000067	3.947000027	0.500526316	0.805894737
0.641293621	10.20266819	10.20266819	116389.7422	3.190000057	3.927000046	0.500526316	0.805894737
0.641351516	10.20260239	10.20260239	116402.9063	3.200000048	3.924999952	0.500526316	0.805894737
0.641409386	10.20260143	10.20260143	116413.2656	3.220000029	3.917000055	0.500526316	0.805894737
0.641467273	10.20248318	10.20248318	116394.6406	3.230000019	3.914999962	0.500526316	0.805894737
0.641525152	10.2025156	10.2025156	116396.375	3.230000019	3.90199995	0.500526316	0.805894737
0.641583014	10.20253277	10.20253277	116402.9531	3.440000057	3.931999922	0.500526316	0.805894737
0.641640902	10.2026968	10.2026968	116412.5391	3.369999886	3.926000118	0.500526316	0.805894737
0.641698786	10.20261478	10.20261478	116408.7266	3.309999943	3.947000027	0.500526316	0.805894737
0.641756647	10.20269299	10.20269299	116410.1328	3.279999971	3.93599987	0.500526316	0.805894737
0.641814536	10.20250511	10.20250511	116408.0859	3.259999991	3.927000046	0.500526316	0.805894737
0.641872423	10.20263958	10.20263958	116407.1875	3.230000019	3.927999973	0.500526316	0.805894737
0.641930291	10.20269871	10.20269871	116404.1563	3.24000001	3.924000025	0.500526316	0.805894737
0.641988163	10.20256519	10.20256519	116419.8203	3.230000019	3.911999941	0.500526316	0.805894737
0.642046043	10.20262623	10.20262623	116432.5938	3.210000038	3.89199996	0.500526316	0.805894737
0.642103916	10.20258808	10.20258808	116424.9609	3.220000029	3.894000053	0.500526316	0.805894737
0.642161801	10.20265102	10.20265102	116453.4219	3.220000029	3.91899991	0.500526316	0.805894737
0.642219686	10.2026453	10.2026453	116435.4375	3.220000029	3.898999929	0.500526316	0.805894737
0.642277564	10.20254135	10.20254135	116424.8203	3.210000038	3.910000086	0.500526316	0.805894737
