Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()					Time	Cum Time	Inlet	Outlet
0.600495252	10.20264721	10.20264721	115960.9219	2.029999971	5.065000057	0.500526316	0.805894737					51882.78975	859.99856	5.065000057	2.029999971
0.600553132	10.20259762	10.20259762	115967.5313	2.119999886	5.02699995	0.500526316	0.805894737					51887.79064	864.99945	5.02699995	2.119999886
0.600610994	10.202631	10.202631	115969.2266	2.069999933	5.027999878	0.500526316	0.805894737					51892.78992	869.99873	5.027999878	2.069999933
0.600668867	10.20245838	10.20245838	115975.0234	2.059999943	5.044000149	0.500526316	0.805894737					51897.79011	874.99892	5.044000149	2.059999943
0.600726724	10.20250034	10.20250034	115958.9141	2.049999952	5.018000126	0.500526316	0.805894737					51902.78894	879.99775	5.018000126	2.049999952
0.600784599	10.20263386	10.20263386	115956.7813	2.009999991	5.02699995	0.500526316	0.805894737					51907.78939	884.9982	5.02699995	2.009999991
0.600842477	10.20257282	10.20257282	115977.8438	2.009999991	4.995999813	0.500526316	0.805894737					51912.79005	889.99886	4.995999813	2.009999991
0.600900348	10.2026577	10.2026577	115962.0469	2.009999991	5.012000084	0.500526316	0.805894737					51917.79002	894.99883	5.012000084	2.009999991
0.600958147	10.20258617	10.20258617	115974.6797	1.980000019	5.025000095	0.500526316	0.805894737					51922.78388	899.99269	5.025000095	1.980000019
0.601016018	10.20264053	10.20264053	115974.1641	2.029999971	5.013999939	0.500526316	0.805894737					51927.78399	904.9928	5.013999939	2.029999971
0.601073872	10.20260239	10.20260239	115982.8281	2.039999962	5.011000156	0.500526316	0.805894737					51932.78252	909.99133	5.011000156	2.039999962
0.601131752	10.20255566	10.20255566	115963.5547	2.119999886	5.035999775	0.500526316	0.805894737					51937.78336	914.99217	5.035999775	2.119999886
0.601189745	10.20242786	10.20242786	115965.1719	2.079999924	5.078999996	0.500526316	0.805894737					51942.79394	920.00275	5.078999996	2.079999924
0.601247485	10.20253944	10.20253944	115974.3828	2.099999905	5.086999893	0.500526316	0.805894737					51947.78274	924.99155	5.086999893	2.099999905
0.601305463	10.20257282	10.20257282	115968.1797	2.099999905	5.065000057	0.500526316	0.805894737					51952.79201	930.00082	5.065000057	2.099999905
0.601363324	10.20261478	10.20261478	115969.6563	2.119999886	5.054999828	0.500526316	0.805894737					51957.79118	934.99999	5.054999828	2.119999886
0.601421132	10.20251751	10.20251751	115973.4141	2.160000086	5.06099987	0.500526316	0.805894737					51962.78583	939.99464	5.06099987	2.160000086
0.601479012	10.20251942	10.20251942	115972.0781	2.24000001	5.06400013	0.500526316	0.805894737					51967.78665	944.99546	5.06400013	2.24000001
0.601536873	10.20263004	10.20263004	115959.3906	2.220000029	5.055999756	0.500526316	0.805894737					51972.78583	949.99464	5.055999756	2.220000029
0.601594754	10.20253468	10.20253468	115970.3203	2.210000038	5.047999859	0.500526316	0.805894737					51977.78671	954.99552	5.047999859	2.210000038
0.60165262	10.2025938	10.2025938	115963.9219	2.190000057	5.053999901	0.500526316	0.805894737					51982.78639	959.9952	5.053999901	2.190000057
0.60171049	10.20240116	10.20240116	115959.3281	2.24000001	5.076000214	0.500526316	0.805894737					51987.78631	964.99512	5.076000214	2.24000001
0.601768361	10.20260143	10.20260143	115953.0859	2.259999991	5.05700016	0.500526316	0.805894737					51992.78637	969.99518	5.05700016	2.259999991
0.601826225	10.20258236	10.20258236	115962.8516	2.200000048	5.061999798	0.500526316	0.805894737					51997.78581	974.99462	5.061999798	2.200000048
0.601884094	10.20261192	10.20261192	115965.9141	2.180000067	5.078000069	0.500526316	0.805894737					52002.78571	979.99452	5.078000069	2.180000067
0.601941956	10.2025795	10.2025795	115972.9297	2.139999867	5.055999756	0.500526316	0.805894737					52007.78496	984.99377	5.055999756	2.139999867
0.601999829	10.20262623	10.20262623	115961.2813	2.170000076	5.038000107	0.500526316	0.805894737					52012.78523	989.99404	5.038000107	2.170000076
0.602057681	10.20272064	10.20272064	115948.4063	2.170000076	5.051000118	0.500526316	0.805894737					52017.78366	994.99247	5.051000118	2.170000076
0.602115571	10.20258808	10.20258808	115968.7422	2.190000057	5.034999847	0.500526316	0.805894737					52022.78532	999.99413	5.034999847	2.190000057
0.602173419	10.20247936	10.20247936	115967.4766	2.230000019	5.054999828	0.500526316	0.805894737					52027.78338	1004.99219	5.054999828	2.230000019
0.602231303	10.20248699	10.20248699	115960.0781	2.259999991	5.055999756	0.500526316	0.805894737					52032.78457	1009.99338	5.055999756	2.259999991
0.602289173	10.20253277	10.20253277	115955.5703	2.25	5.059999943	0.500526316	0.805894737					52037.78454	1014.99335	5.059999943	2.25
0.602347026	10.2025547	10.2025547	115947.1406	2.24000001	5.053999901	0.500526316	0.805894737					52042.783	1019.99181	5.053999901	2.24000001
0.602404908	10.20260048	10.20260048	115942.0938	2.190000057	5.046000004	0.500526316	0.805894737					52047.78405	1024.99286	5.046000004	2.190000057
0.602462785	10.20245266	10.20245266	115943.7734	2.200000048	5.02699995	0.500526316	0.805894737					52052.78459	1029.9934	5.02699995	2.200000048
0.602520655	10.20266533	10.20266533	115945.9609	2.220000029	5.035999775	0.500526316	0.805894737					52057.78455	1034.99336	5.035999775	2.220000029
0.602578508	10.20265865	10.20265865	115955.6094	2.210000038	5.027999878	0.500526316	0.805894737					52062.78311	1039.99192	5.027999878	2.210000038
0.602636385	10.20257759	10.20257759	115951.5859	2.25	5.014999867	0.500526316	0.805894737					52067.78367	1044.99248	5.014999867	2.25
0.602694247	10.202425	10.202425	115951.3438	2.269999981	4.998000145	0.500526316	0.805894737					52072.78291	1049.99172	4.998000145	2.269999981
0.602752122	10.20256615	10.20256615	115936.7656	2.259999991	4.982999802	0.500526316	0.805894737					52077.78337	1054.99218	4.982999802	2.259999991
0.602810036	10.20258331	10.20258331	115942.3828	2.25	4.993000031	0.500526316	0.805894737					52082.7871	1059.99591	4.993000031	2.25
0.6028679	10.20250511	10.20250511	115952.0469	2.269999981	5.013000011	0.500526316	0.805894737					52087.78656	1064.99537	5.013000011	2.269999981
0.60292574	10.20261002	10.20261002	115932.9063	2.210000038	5.034999847	0.500526316	0.805894737					52092.78395	1069.99276	5.034999847	2.210000038
0.602983622	10.20261669	10.20261669	115952.0781	2.200000048	5.022999764	0.500526316	0.805894737					52097.7849	1074.99371	5.022999764	2.200000048
0.603041527	10.20262718	10.20262718	115938.4609	2.220000029	5.020999908	0.500526316	0.805894737					52102.78791	1079.99672	5.020999908	2.220000029
0.603099418	10.20257568	10.20257568	115933.7188	2.220000029	5.031000137	0.500526316	0.805894737					52107.78972	1084.99853	5.031000137	2.220000029
0.603157289	10.20247555	10.20247555	115935.5313	2.220000029	5.046999931	0.500526316	0.805894737					52112.7898	1089.99861	5.046999931	2.220000029
0.603215135	10.20246887	10.20246887	115933.4063	2.269999981	5.039999962	0.500526316	0.805894737					52117.78764	1094.99645	5.039999962	2.269999981
0.603273028	10.2025919	10.2025919	115920.0938	2.259999991	5.052999973	0.500526316	0.805894737					52122.78964	1099.99845	5.052999973	2.259999991
0.60333089	10.2024765	10.2024765	115889.9219	2.220000029	5.05700016	0.500526316	0.805894737					52127.7889	1104.99771	5.05700016	2.220000029
0.603388759	10.20253277	10.20253277	115894.8203	2.200000048	5.06099987	0.500526316	0.805894737					52132.78881	1109.99762	5.06099987	2.200000048
0.603446632	10.20261955	10.20261955	115895.9219	2.230000019	5.051000118	0.500526316	0.805894737					52137.78897	1114.99778	5.051000118	2.230000019
0.603504488	10.20251942	10.20251942	115851.2813	2.289999962	5.083000183	0.500526316	0.805894737					52142.78775	1119.99656	5.083000183	2.289999962
0.603562364	10.2025919	10.2025919	115881.3984	2.289999962	5.085999966	0.500526316	0.805894737					52147.78825	1124.99706	5.085999966	2.289999962
0.603620226	10.20254803	10.20254803	115855.9219	2.349999905	5.081999779	0.500526316	0.805894737					52152.78755	1129.99636	5.081999779	2.349999905
0.603678097	10.20243645	10.20243645	115860.0938	2.289999962	5.085000038	0.500526316	0.805894737					52157.78755	1134.99636	5.085000038	2.289999962
0.603735966	10.20260048	10.20260048	115840.0938	2.24000001	5.092999935	0.500526316	0.805894737					52162.7875	1139.99631	5.092999935	2.24000001
0.60379383	10.20249271	10.20249271	115835.5469	2.299999952	5.09499979	0.500526316	0.805894737					52167.78687	1144.99568	5.09499979	2.299999952
0.6038517	10.20249844	10.20249844	115810.7266	2.269999981	5.097000122	0.500526316	0.805894737					52172.78687	1149.99568	5.097000122	2.269999981
0.60390958	10.20248032	10.20248032	115807.6172	2.309999943	5.072999954	0.500526316	0.805894737					52177.78772	1154.99653	5.072999954	2.309999943
0.603967453	10.20256805	10.20256805	115819.9297	2.279999971	5.062999725	0.500526316	0.805894737					52182.78791	1159.99672	5.062999725	2.279999971
0.604025329	10.20262909	10.20262909	115791.5781	2.259999991	5.044000149	0.500526316	0.805894737					52187.78845	1164.99726	5.044000149	2.259999991
0.604083187	10.20264435	10.20264435	115788.375	2.230000019	5.043000221	0.500526316	0.805894737					52192.78735	1169.99616	5.043000221	2.230000019
0.604141062	10.20262337	10.20262337	115795.9766	2.259999991	5.06400013	0.500526316	0.805894737					52197.78773	1174.99654	5.06400013	2.259999991
0.604198928	10.20244694	10.20244694	115778.8047	2.299999952	5.083000183	0.500526316	0.805894737					52202.78737	1179.99618	5.083000183	2.299999952
0.604256807	10.20263004	10.20263004	115774.7891	2.339999914	5.098999977	0.500526316	0.805894737					52207.78814	1184.99695	5.098999977	2.339999914
0.604314659	10.20253563	10.20253563	115764.7031	2.329999924	5.080999851	0.500526316	0.805894737					52212.78656	1189.99537	5.080999851	2.329999924
0.604372545	10.20260239	10.20260239	115766.2578	2.309999943	5.104000092	0.500526316	0.805894737					52217.78791	1194.99672	5.104000092	2.309999943
0.604430416	10.20252037	10.20252037	115750.3594	2.339999914	5.110000134	0.500526316	0.805894737					52222.78795	1199.99676	5.110000134	2.339999914
0.604488283	10.20248604	10.20248604	115727.5625	2.289999962	5.106999874	0.500526316	0.805894737					52227.78769	1204.9965	5.106999874	2.289999962
0.604546186	10.20268536	10.20268536	115737.4141	2.279999971	5.098999977	0.500526316	0.805894737					52232.79048	1209.99929	5.098999977	2.279999971
0.604604044	10.202631	10.202631	115755.1953	2.259999991	5.078999996	0.500526316	0.805894737					52237.78939	1214.9982	5.078999996	2.259999991
0.6046619	10.20257664	10.20257664	115716.2734	2.299999952	5.043000221	0.500526316	0.805894737					52242.78812	1219.99693	5.043000221	2.299999952
0.604719765	10.20241928	10.20241928	115700.7813	2.299999952	5.039000034	0.500526316	0.805894737					52247.78772	1224.99653	5.039000034	2.299999952
0.604777593	10.20256138	10.20256138	115705.9609	2.279999971	5.036999703	0.500526316	0.805894737					52252.78399	1229.9928	5.036999703	2.279999971
0.604835472	10.20254517	10.20254517	115674.875	2.440000057	5.050000191	0.500526316	0.805894737					52257.78475	1234.99356	5.050000191	2.440000057
0.604893356	10.20250511	10.20250511	115685.3672	2.380000114	5.062999725	0.500526316	0.805894737					52262.78599	1239.9948	5.062999725	2.380000114
0.604951223	10.20253086	10.20253086	115671.5938	2.319999933	5.046999931	0.500526316	0.805894737					52267.78562	1244.99443	5.046999931	2.319999933
0.605009166	10.20252705	10.20252705	115663.8516	2.319999933	5.059999943	0.500526316	0.805894737					52272.79198	1250.00079	5.059999943	2.319999933
0.60506702	10.2025795	10.2025795	115641.6094	2.319999933	5.029999733	0.500526316	0.805894737					52277.79055	1254.99936	5.029999733	2.319999933
0.60512491	10.20249748	10.20249748	115644.3281	2.299999952	5.027999878	0.500526316	0.805894737					52282.79222	1260.00103	5.027999878	2.299999952
0.605182775	10.20251179	10.20251179	115623.2422	2.380000114	5.054999828	0.500526316	0.805894737					52287.79178	1265.00059	5.054999828	2.380000114
0.605240646	10.20244122	10.20244122	115634.3047	2.369999886	5.09499979	0.500526316	0.805894737					52292.79181	1270.00062	5.09499979	2.369999886
0.605298512	10.20253944	10.20253944	115619.8203	2.349999905	5.092000008	0.500526316	0.805894737					52297.79144	1275.00025	5.092000008	2.349999905
0.605356387	10.20255947	10.20255947	115619.9297	2.309999943	5.09800005	0.500526316	0.805894737					52302.79182	1280.00063	5.09800005	2.309999943
0.605414247	10.20253372	10.20253372	115598.5859	2.309999943	5.083000183	0.500526316	0.805894737					52307.79098	1284.99979	5.083000183	2.309999943
0.605472107	10.20258808	10.20258808	115607.7188	2.319999933	5.081999779	0.500526316	0.805894737					52312.79002	1289.99883	5.081999779	2.319999933
0.605529963	10.20264339	10.20264339	115574.9219	2.329999924	5.09100008	0.500526316	0.805894737					52317.7888	1294.99761	5.09100008	2.329999924
0.605587833	10.20256996	10.20256996	115569.9531	2.309999943	5.090000153	0.500526316	0.805894737					52322.78875	1299.99756	5.090000153	2.309999943
0.6056457	10.20257854	10.20257854	115559.0078	2.319999933	5.112999916	0.500526316	0.805894737					52327.78851	1304.99732	5.112999916	2.319999933
0.605703576	10.20248699	10.20248699	115545.6094	2.289999962	5.133999825	0.500526316	0.805894737					52332.78898	1309.99779	5.133999825	2.289999962
0.605761446	10.20259094	10.20259094	115548.4453	2.359999895	5.144000053	0.500526316	0.805894737					52337.7889	1314.99771	5.144000053	2.359999895
0.605819307	10.20252895	10.20252895	115551.6484	2.359999895	5.146999836	0.500526316	0.805894737					52342.78809	1319.9969	5.146999836	2.359999895
0.605877173	10.20248413	10.20248413	115507.1016	2.349999905	5.147999764	0.500526316	0.805894737					52347.78776	1324.99657	5.147999764	2.349999905
0.605935052	10.20251656	10.20251656	115508.3125	2.369999886	5.120999813	0.500526316	0.805894737					52352.78853	1329.99734	5.120999813	2.369999886
0.605992915	10.20256424	10.20256424	115491.5234	2.359999895	5.120999813	0.500526316	0.805894737					52357.78787	1334.99668	5.120999813	2.359999895
0.60605079	10.20262241	10.20262241	115462.3672	2.430000067	5.086999893	0.500526316	0.805894737					52362.78825	1339.99706	5.086999893	2.430000067
0.606108632	10.20263195	10.20263195	115460.7031	2.440000057	5.076000214	0.500526316	0.805894737					52367.78578	1344.99459	5.076000214	2.440000057
0.6061665	10.20249653	10.20249653	115446.6797	2.450000048	5.071000099	0.500526316	0.805894737					52372.78561	1349.99442	5.071000099	2.450000048
0.606224351	10.2023592	10.2023592	115421.8203	2.460000038	5.066999912	0.500526316	0.805894737					52377.78393	1354.99274	5.066999912	2.460000038
0.606282212	10.20254803	10.20254803	115424.9375	2.470000029	5.062999725	0.500526316	0.805894737					52382.78313	1359.99194	5.062999725	2.470000029
0.60634009	10.20262146	10.20262146	115423.0391	2.400000095	5.068999767	0.500526316	0.805894737					52387.78373	1364.99254	5.068999767	2.400000095
0.606397967	10.2027092	10.2027092	115388.4922	2.359999895	5.084000111	0.500526316	0.805894737					52392.78438	1369.99319	5.084000111	2.359999895
0.606455843	10.20258236	10.20258236	115384	2.329999924	5.098999977	0.500526316	0.805894737					52397.78484	1374.99365	5.098999977	2.329999924
0.606513769	10.20246124	10.20246124	115376.0547	2.329999924	5.118000031	0.500526316	0.805894737					52402.78961	1379.99842	5.118000031	2.329999924
0.606571638	10.20268726	10.20268726	115371.3906	2.359999895	5.106999874	0.500526316	0.805894737					52407.78948	1384.99829	5.106999874	2.359999895
0.606629477	10.20261002	10.20261002	115380.5156	2.369999886	5.111000061	0.500526316	0.805894737					52412.78681	1389.99562	5.111000061	2.369999886
0.606687302	10.20254135	10.20254135	115343.1484	2.389999867	5.102000237	0.500526316	0.805894737					52417.78287	1394.99168	5.102000237	2.389999867
0.606745272	10.20247173	10.20247173	115339.0859	2.359999895	5.087999821	0.500526316	0.805894737					52422.79147	1400.00028	5.087999821	2.359999895
0.60680304	10.20267582	10.20267582	115341.6719	2.430000067	5.085000038	0.500526316	0.805894737					52427.78267	1404.99148	5.085000038	2.430000067
0.606860912	10.20250988	10.20250988	115299.2188	2.389999867	5.080999851	0.500526316	0.805894737					52432.78278	1409.99159	5.080999851	2.389999867
0.606918766	10.20246887	10.20246887	115307.5859	2.410000086	5.079999924	0.500526316	0.805894737					52437.78138	1414.99019	5.079999924	2.410000086
0.606976752	10.20248699	10.20248699	115290.3984	2.480000019	5.09100008	0.500526316	0.805894737					52442.79133	1420.00014	5.09100008	2.480000019
0.607034638	10.2026825	10.2026825	115267.7188	2.569999933	5.088999748	0.500526316	0.805894737					52447.7927	1425.00151	5.088999748	2.569999933
0.607092497	10.20270157	10.20270157	115277.1641	2.5	5.079999924	0.500526316	0.805894737					52452.79175	1430.00056	5.079999924	2.5
0.607150375	10.20252228	10.20252228	115268.5781	2.440000057	5.09800005	0.500526316	0.805894737					52457.79241	1435.00122	5.09800005	2.440000057
0.607208228	10.2023983	10.2023983	115248.2031	2.460000038	5.062999725	0.500526316	0.805894737					52462.79088	1439.99969	5.062999725	2.460000038
0.607266105	10.20257187	10.20257187	115229.9297	2.509999991	5.047999859	0.500526316	0.805894737					52467.7915	1445.00031	5.047999859	2.509999991
0.607323964	10.20252991	10.20252991	115252.7031	2.480000019	5.039999962	0.500526316	0.805894737					52472.7905	1449.99931	5.039999962	2.480000019
0.607381842	10.20250607	10.20250607	115227	2.440000057	5.078000069	0.500526316	0.805894737					52477.79115	1454.99996	5.078000069	2.440000057
0.607439703	10.20256901	10.20256901	115228.75	2.420000076	5.09499979	0.500526316	0.805894737					52482.79036	1459.99917	5.09499979	2.420000076
0.607497572	10.20252514	10.20252514	115208.5469	2.430000067	5.105999947	0.500526316	0.805894737					52487.79024	1464.99905	5.105999947	2.430000067
0.607555458	10.20267296	10.20267296	115190.8281	2.430000067	5.120999813	0.500526316	0.805894737					52492.79156	1470.00037	5.120999813	2.430000067
0.607613319	10.20261288	10.20261288	115190.4766	2.49000001	5.150000095	0.500526316	0.805894737					52497.79072	1474.99953	5.150000095	2.49000001
0.607671181	10.20257378	10.20257378	115185.8359	2.480000019	5.151000023	0.500526316	0.805894737					52502.79002	1479.99883	5.151000023	2.480000019
0.607729045	10.20237541	10.20237541	115162.7734	2.480000019	5.124000073	0.500526316	0.805894737					52507.7895	1484.99831	5.124000073	2.480000019
0.60778692	10.20254326	10.20254326	115158.4609	2.480000019	5.125	0.500526316	0.805894737					52512.78989	1489.9987	5.125	2.480000019
0.607844782	10.20250225	10.20250225	115164.5313	2.49000001	5.125999928	0.500526316	0.805894737					52517.78919	1494.998	5.125999928	2.49000001
0.607902654	10.20242977	10.20242977	115130.8281	2.49000001	5.13199997	0.500526316	0.805894737					52522.78929	1499.9981	5.13199997	2.49000001
0.607960523	10.20260429	10.20260429	115131.5469	2.549999952	5.117000103	0.500526316	0.805894737					52527.78922	1504.99803	5.117000103	2.549999952
0.608018409	10.20259857	10.20259857	115127.6094	2.579999924	5.133999825	0.500526316	0.805894737					52532.79049	1509.9993	5.133999825	2.579999924
0.608076268	10.20266151	10.20266151	115096.5547	2.589999914	5.131000042	0.500526316	0.805894737					52537.78958	1514.99839	5.131000042	2.589999914
0.608134146	10.20255566	10.20255566	115101.7734	2.589999914	5.177000046	0.500526316	0.805894737					52542.79021	1519.99902	5.177000046	2.589999914
0.608192001	10.20247841	10.20247841	115095.875	2.559999943	5.144000053	0.500526316	0.805894737					52547.7889	1524.99771	5.144000053	2.559999943
0.608249873	10.20238781	10.20238781	115052.8984	2.619999886	5.119999886	0.500526316	0.805894737					52552.78904	1529.99785	5.119999886	2.619999886
0.608307733	10.20259094	10.20259094	115070.9141	2.619999886	5.111999989	0.500526316	0.805894737					52557.78815	1534.99696	5.111999989	2.619999886
0.6083656	10.20247841	10.20247841	115046.0547	2.650000095	5.085999966	0.500526316	0.805894737					52562.78782	1539.99663	5.085999966	2.650000095
0.608423489	10.20253277	10.20253277	115053.2422	2.670000076	5.065999985	0.500526316	0.805894737					52567.78942	1544.99823	5.065999985	2.670000076
0.608481346	10.20252895	10.20252895	115028	2.650000095	5.068999767	0.500526316	0.805894737					52572.78829	1549.9971	5.068999767	2.650000095
0.608539218	10.20256615	10.20256615	115029.3047	2.670000076	5.061999798	0.500526316	0.805894737					52577.78846	1554.99727	5.061999798	2.670000076
0.608597083	10.20268059	10.20268059	115019.5469	2.650000095	5.083000183	0.500526316	0.805894737					52582.78797	1559.99678	5.083000183	2.650000095
0.608654941	10.20248318	10.20248318	114986.3984	2.650000095	5.085000038	0.500526316	0.805894737					52587.78688	1564.99569	5.085000038	2.650000095
0.608712806	10.20240688	10.20240688	115005.2734	2.589999914	5.09100008	0.500526316	0.805894737					52592.78646	1569.99527	5.09100008	2.589999914
0.608770612	10.20254898	10.20254898	114970.5469	2.559999943	5.099999905	0.500526316	0.805894737					52597.78087	1574.98968	5.099999905	2.559999943
0.608828487	10.20241165	10.20241165	114987.5703	2.559999943	5.100999832	0.500526316	0.805894737					52602.78129	1579.9901	5.100999832	2.559999943
0.608886408	10.20258427	10.20258427	114957.6172	2.569999933	5.121999741	0.500526316	0.805894737					52607.78564	1584.99445	5.121999741	2.569999933
0.608944283	10.20254517	10.20254517	114937.1641	2.559999943	5.118000031	0.500526316	0.805894737					52612.78606	1589.99487	5.118000031	2.559999943
0.609002158	10.20255566	10.20255566	114941.9531	2.579999924	5.114999771	0.500526316	0.805894737					52617.78643	1594.99524	5.114999771	2.579999924
0.609060018	10.20267868	10.20267868	114920.3984	2.630000114	5.098999977	0.500526316	0.805894737					52622.78552	1599.99433	5.098999977	2.630000114
0.609117892	10.20257187	10.20257187	114912.6797	2.630000114	5.098999977	0.500526316	0.805894737					52627.78584	1604.99465	5.098999977	2.630000114
0.609175757	10.20261288	10.20261288	114907.125	2.639999867	5.102000237	0.500526316	0.805894737					52632.78543	1609.99424	5.102000237	2.639999867
0.609233622	10.20238972	10.20238972	114903.3047	2.720000029	5.118000031	0.500526316	0.805894737					52637.78494	1614.99375	5.118000031	2.720000029
0.6092915	10.20249748	10.20249748	114862.2734	2.720000029	5.106999874	0.500526316	0.805894737					52642.78558	1619.99439	5.106999874	2.720000029
0.609349371	10.20253849	10.20253849	114873.6016	2.730000019	5.130000114	0.500526316	0.805894737					52647.78562	1624.99443	5.130000114	2.730000019
0.609407282	10.20251274	10.20251274	114852.0391	2.710000038	5.12899971	0.500526316	0.805894737					52652.78915	1629.99796	5.12899971	2.710000038
0.609465147	10.20246887	10.20246887	114845.4141	2.730000019	5.132999897	0.500526316	0.805894737					52657.78873	1634.99754	5.132999897	2.730000019
0.609523	10.20245743	10.20245743	114853.3672	2.690000057	5.126999855	0.500526316	0.805894737					52662.78716	1639.99597	5.126999855	2.690000057
0.60958088	10.20262909	10.20262909	114820.9141	2.660000086	5.121999741	0.500526316	0.805894737					52667.78807	1644.99688	5.121999741	2.660000086
0.609638751	10.20254135	10.20254135	114801.3906	2.650000095	5.119999886	0.500526316	0.805894737					52672.7881	1649.99691	5.119999886	2.650000095
0.60969662	10.20256615	10.20256615	114802.7656	2.650000095	5.119999886	0.500526316	0.805894737					52677.78797	1654.99678	5.119999886	2.650000095
0.60975447	10.20241451	10.20241451	114785.0234	2.660000086	5.12899971	0.500526316	0.805894737					52682.7862	1659.99501	5.12899971	2.660000086
0.609812352	10.20262909	10.20262909	114759.5469	2.730000019	5.202000141	0.500526316	0.805894737					52687.78723	1664.99604	5.202000141	2.730000019
0.609870209	10.2024498	10.2024498	114762.375	2.779999971	5.178999901	0.500526316	0.805894737					52692.78602	1669.99483	5.178999901	2.779999971
0.609928078	10.20252323	10.20252323	114749.8906	2.720000029	5.166999817	0.500526316	0.805894737					52697.78591	1674.99472	5.166999817	2.720000029
0.60998595	10.20256615	10.20256615	114715.3203	2.670000076	5.132999897	0.500526316	0.805894737					52702.78611	1679.99492	5.132999897	2.670000076
0.610043831	10.20256615	10.20256615	114730.7734	2.789999962	5.110000134	0.500526316	0.805894737					52707.78702	1684.99583	5.110000134	2.789999962
0.610101687	10.20254803	10.20254803	114703.1094	2.75	5.117000103	0.500526316	0.805894737					52712.78577	1689.99458	5.117000103	2.75
0.610159554	10.20266819	10.20266819	114686.1328	2.710000038	5.144000053	0.500526316	0.805894737					52717.78547	1694.99428	5.144000053	2.710000038
0.61021743	10.20247269	10.20247269	114685.8516	2.720000029	5.179999828	0.500526316	0.805894737					52722.78597	1699.99478	5.179999828	2.720000029
0.610275298	10.20246983	10.20246983	114659.1797	2.680000067	5.160999775	0.500526316	0.805894737					52727.78577	1704.99458	5.160999775	2.680000067
0.610333179	10.20252609	10.20252609	114664.6719	2.690000057	5.15199995	0.500526316	0.805894737					52732.78664	1709.99545	5.15199995	2.690000057
0.610391032	10.2024641	10.2024641	114647.9063	2.789999962	5.136000156	0.500526316	0.805894737					52737.78514	1714.99395	5.136000156	2.789999962
0.610448897	10.20260429	10.20260429	114630.4297	2.839999914	5.138000011	0.500526316	0.805894737					52742.78467	1719.99348	5.138000011	2.839999914
0.610506786	10.20245838	10.20245838	114615.9375	2.789999962	5.125	0.500526316	0.805894737					52747.7863	1724.99511	5.125	2.789999962
0.610564632	10.202631	10.202631	114604.2188	2.779999971	5.085000038	0.500526316	0.805894737					52752.78421	1729.99302	5.085000038	2.779999971
0.610622515	10.20254421	10.20254421	114588.5938	2.799999952	5.092999935	0.500526316	0.805894737					52757.7853	1734.99411	5.092999935	2.799999952
0.610680375	10.20258808	10.20258808	114597.6094	2.799999952	5.092999935	0.500526316	0.805894737					52762.78443	1739.99324	5.092999935	2.799999952
0.610738231	10.20248413	10.20248413	114584.8203	2.819999933	5.130000114	0.500526316	0.805894737					52767.78317	1744.99198	5.130000114	2.819999933
0.61079612	10.20246887	10.20246887	114539.4063	2.809999943	5.132999897	0.500526316	0.805894737					52772.78479	1749.9936	5.132999897	2.809999943
0.61085399	10.20255947	10.20255947	114535.3984	2.799999952	5.144999981	0.500526316	0.805894737					52777.78471	1754.99352	5.144999981	2.799999952
0.61091185	10.20251465	10.20251465	114540.7109	2.759999991	5.157000065	0.500526316	0.805894737					52782.78381	1759.99262	5.157000065	2.759999991
0.610969725	10.20256615	10.20256615	114520.5625	2.75	5.138999939	0.500526316	0.805894737					52787.78427	1764.99308	5.138999939	2.75
0.611027583	10.2024765	10.2024765	114504.1094	2.789999962	5.118000031	0.500526316	0.805894737					52792.7832	1769.99201	5.118000031	2.789999962
0.611085449	10.202672	10.202672	114511.625	2.769999981	5.117000103	0.500526316	0.805894737					52797.78279	1774.9916	5.117000103	2.769999981
0.611143331	10.20263958	10.20263958	114474.6328	2.829999924	5.117000103	0.500526316	0.805894737					52802.78382	1779.99263	5.117000103	2.829999924
0.611201197	10.20256519	10.20256519	114484.1719	2.849999905	5.126999855	0.500526316	0.805894737					52807.78343	1784.99224	5.126999855	2.849999905
0.611259068	10.20236969	10.20236969	114453.9766	2.869999886	5.111999989	0.500526316	0.805894737					52812.78347	1789.99228	5.111999989	2.869999886
0.611316939	10.20250797	10.20250797	114448.4375	2.880000114	5.110000134	0.500526316	0.805894737					52817.78356	1794.99237	5.110000134	2.880000114
0.611374794	10.2025938	10.2025938	114441.5234	2.869999886	5.103000164	0.500526316	0.805894737					52822.78223	1799.99104	5.103000164	2.869999886
0.611432669	10.20251846	10.20251846	114423.6719	2.849999905	5.118000031	0.500526316	0.805894737					52827.78259	1804.9914	5.118000031	2.849999905
0.611490546	10.20260429	10.20260429	114415.0078	2.880000114	5.123000145	0.500526316	0.805894737					52832.78321	1809.99202	5.123000145	2.880000114
0.611548431	10.20260715	10.20260715	114409.9531	2.880000114	5.113999844	0.500526316	0.805894737					52837.78445	1814.99326	5.113999844	2.880000114
0.611606317	10.20264339	10.20264339	114410.1797	2.900000095	5.114999771	0.500526316	0.805894737					52842.7858	1819.99461	5.114999771	2.900000095
0.611664181	10.20255947	10.20255947	114385.7031	2.889999867	5.105999947	0.500526316	0.805894737					52847.78525	1824.99406	5.105999947	2.889999867
