Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.48265795	10.20245552	10.20245552	113241.3672	2.509999991	6.640999794	0.500526316	0.805894737
0.482715817	10.20231152	10.20231152	113234.875	2.180000067	6.660999775	0.500526316	0.805894737
0.48277369	10.20239735	10.20239735	113245.6875	2.119999886	6.683000088	0.500526316	0.805894737
0.482831568	10.20244026	10.20244026	113237.9141	2.139999867	6.669000149	0.500526316	0.805894737
0.482889441	10.20242596	10.20242596	113241.2188	2.230000019	6.644000053	0.500526316	0.805894737
0.482947298	10.2024107	10.2024107	113250.1953	2.5	6.657000065	0.500526316	0.805894737
0.483005176	10.20237637	10.20237637	113247.9922	2.630000114	6.643000126	0.500526316	0.805894737
0.48306303	10.20254993	10.20254993	113226.1797	2.75	6.657000065	0.500526316	0.805894737
0.483120901	10.20246315	10.20246315	113224.8359	2.389999867	6.676000118	0.500526316	0.805894737
0.483178793	10.20238781	10.20238781	113241.3594	2.720000029	6.690000057	0.500526316	0.805894737
0.483236659	10.20230484	10.20230484	113226.8672	2.269999981	6.653999806	0.500526316	0.805894737
0.483294512	10.20232677	10.20232677	113262.4531	1.950000048	6.59100008	0.500526316	0.805894737
0.483352386	10.20239735	10.20239735	113214.2578	1.950000048	6.527999878	0.500526316	0.805894737
0.483410254	10.20236397	10.20236397	113242.5078	2.069999933	6.525000095	0.500526316	0.805894737
0.483468135	10.20230293	10.20230293	113220.7656	2.150000095	6.550000191	0.500526316	0.805894737
0.483526029	10.20252419	10.20252419	113214.2813	1.970000029	6.585999966	0.500526316	0.805894737
0.483583885	10.20251274	10.20251274	113224.9844	2.039999962	6.573999882	0.500526316	0.805894737
0.48364176	10.20241547	10.20241547	113196.8906	2.200000048	6.552000046	0.500526316	0.805894737
0.483699643	10.20231342	10.20231342	113203.2266	2.109999895	6.603000164	0.500526316	0.805894737
0.483757506	10.20238686	10.20238686	113203.6484	2.059999943	6.611999989	0.500526316	0.805894737
0.483815384	10.20239353	10.20239353	113192.2656	2.059999943	6.625999928	0.500526316	0.805894737
0.48387325	10.20239067	10.20239067	113197.8359	2.200000048	6.607999802	0.500526316	0.805894737
0.483931119	10.20232582	10.20232582	113177.6719	2.380000114	6.619999886	0.500526316	0.805894737
0.483988985	10.2024374	10.2024374	113175.8672	2.170000076	6.606999874	0.500526316	0.805894737
0.484046883	10.20253372	10.20253372	113176.6875	2.009999991	6.566999912	0.500526316	0.805894737
0.484104733	10.20240498	10.20240498	113177.6406	2.130000114	6.561999798	0.500526316	0.805894737
0.484162602	10.2022295	10.2022295	113177.6406	1.919999957	6.539999962	0.500526316	0.805894737
0.484220463	10.20243549	10.20243549	113194.375	1.99000001	6.561999798	0.500526316	0.805894737
0.484278349	10.20243454	10.20243454	113153.7031	2.170000076	6.59800005	0.500526316	0.805894737
0.484336197	10.20250225	10.20250225	113161.8594	1.899999976	6.606999874	0.500526316	0.805894737
0.484394074	10.20240116	10.20240116	113163.6563	1.830000043	6.580999851	0.500526316	0.805894737
0.484451942	10.20247936	10.20247936	113173.9297	2.109999895	6.55700016	0.500526316	0.805894737
0.484509816	10.20244408	10.20244408	113179.8516	2.299999952	6.552999973	0.500526316	0.805894737
0.484567689	10.20251656	10.20251656	113170.3359	2.150000095	6.573999882	0.500526316	0.805894737
0.484625551	10.20227432	10.20227432	113164.1641	2.079999924	6.559000015	0.500526316	0.805894737
0.484683428	10.2023344	10.2023344	113182.4453	2.039999962	6.579999924	0.500526316	0.805894737
0.4847413	10.20235825	10.20235825	113158.1875	2.079999924	6.56099987	0.500526316	0.805894737
0.484799166	10.20243549	10.20243549	113162.2813	2.029999971	6.62899971	0.500526316	0.805894737
0.484857048	10.20238876	10.20238876	113151.6719	2.099999905	6.593999863	0.500526316	0.805894737
0.484914907	10.20238686	10.20238686	113144.8047	1.970000029	6.565999985	0.500526316	0.805894737
0.484972783	10.2025919	10.2025919	113142.7813	2.049999952	6.561999798	0.500526316	0.805894737
0.48503064	10.20242119	10.20242119	113125.9531	1.860000014	6.52699995	0.500526316	0.805894737
0.485088529	10.20225716	10.20225716	113136.9063	2.029999971	6.527999878	0.500526316	0.805894737
0.485146395	10.20246983	10.20246983	113116.1094	1.879999995	6.462999821	0.500526316	0.805894737
0.485204256	10.20235157	10.20235157	113127.1953	1.870000005	6.486000061	0.500526316	0.805894737
0.485262134	10.20232677	10.20232677	113118.3828	1.899999976	6.529999733	0.500526316	0.805894737
0.485320002	10.20235538	10.20235538	113112.0156	1.960000038	6.584000111	0.500526316	0.805894737
0.485377872	10.20243359	10.20243359	113109.6016	2.220000029	6.59499979	0.500526316	0.805894737
0.485435735	10.20255375	10.20255375	113095.9063	2.200000048	6.59499979	0.500526316	0.805894737
0.485493613	10.20238018	10.20238018	113103.8594	2.099999905	6.576000214	0.500526316	0.805894737
0.485551484	10.20222378	10.20222378	113101.0313	2.130000114	6.619999886	0.500526316	0.805894737
0.485609362	10.20227718	10.20227718	113100.6641	2.049999952	6.625	0.500526316	0.805894737
0.485667224	10.20242977	10.20242977	113096.5703	1.840000033	6.666999817	0.500526316	0.805894737
0.485725103	10.20241928	10.20241928	113094.4219	2.079999924	6.637000084	0.500526316	0.805894737
0.485782967	10.20240688	10.20240688	113095.1094	2.029999971	6.576000214	0.500526316	0.805894737
0.485840831	10.20236874	10.20236874	113103.2969	2.099999905	6.555999756	0.500526316	0.805894737
0.485898707	10.20253468	10.20253468	113085.3047	2.309999943	6.609000206	0.500526316	0.805894737
0.485956572	10.20245171	10.20245171	113094.5859	2.190000057	6.604000092	0.500526316	0.805894737
0.486014455	10.20233345	10.20233345	113062.8516	2.480000019	6.565999985	0.500526316	0.805894737
0.486072308	10.20245075	10.20245075	113063.7188	2.329999924	6.572999954	0.500526316	0.805894737
0.486130193	10.20240784	10.20240784	113046.25	2.170000076	6.593999863	0.500526316	0.805894737
0.486188062	10.20230007	10.20230007	113060.9844	1.940000057	6.56400013	0.500526316	0.805894737
0.486245933	10.20244884	10.20244884	113056.4531	1.950000048	6.562999725	0.500526316	0.805894737
0.486303803	10.20241165	10.20241165	113050.0156	1.809999943	6.581999779	0.500526316	0.805894737
0.486361664	10.20246124	10.20246124	113051.7344	2.210000038	6.625999928	0.500526316	0.805894737
0.486419533	10.20253277	10.20253277	113055.0313	2.269999981	6.637000084	0.500526316	0.805894737
0.486477406	10.20230103	10.20230103	113044.8281	2.180000067	6.587999821	0.500526316	0.805894737
0.486535273	10.20240307	10.20240307	113043.0156	2.319999933	6.544000149	0.500526316	0.805894737
0.486593136	10.20245075	10.20245075	113045.0781	2.180000067	6.546000004	0.500526316	0.805894737
0.486651026	10.20232964	10.20232964	113040.7578	2.109999895	6.513999939	0.500526316	0.805894737
0.48670888	10.20245361	10.20245361	113016.6094	2.139999867	6.510000229	0.500526316	0.805894737
0.486766757	10.20237827	10.20237827	113032.1875	2.160000086	6.568999767	0.500526316	0.805894737
0.486824614	10.20258236	10.20258236	113008.6875	2.220000029	6.676000118	0.500526316	0.805894737
0.486882489	10.20244694	10.20244694	113017.6406	2.009999991	6.65199995	0.500526316	0.805894737
0.486940372	10.20231342	10.20231342	113009.6484	1.909999967	6.670000076	0.500526316	0.805894737
0.486998227	10.20235729	10.20235729	112995.9375	1.940000057	6.661999703	0.500526316	0.805894737
0.48705611	10.20230293	10.20230293	113008.6797	1.929999948	6.62899971	0.500526316	0.805894737
0.487113971	10.20236206	10.20236206	113005.6094	1.809999943	6.644000053	0.500526316	0.805894737
0.487171858	10.20239353	10.20239353	112998.6797	1.879999995	6.579999924	0.500526316	0.805894737
0.487229726	10.20235538	10.20235538	113002.3906	2.089999914	6.535999775	0.500526316	0.805894737
0.487287583	10.20251656	10.20251656	112997.125	2	6.519999981	0.500526316	0.805894737
0.487345451	10.20234013	10.20234013	113006.8125	2.079999924	6.511000156	0.500526316	0.805894737
0.487403321	10.20238304	10.20238304	113000.9766	2.180000067	6.485000134	0.500526316	0.805894737
0.487461202	10.20218754	10.20218754	113006.3047	1.980000019	6.487999916	0.500526316	0.805894737
0.487519067	10.20240879	10.20240879	112987.5313	1.950000048	6.443999767	0.500526316	0.805894737
0.487576927	10.20234013	10.20234013	112978.6641	1.860000014	6.449999809	0.500526316	0.805894737
0.487634801	10.2022953	10.2022953	112962.1328	2.069999933	6.486999989	0.500526316	0.805894737
0.487692666	10.20233536	10.20233536	112986.75	2.139999867	6.512000084	0.500526316	0.805894737
0.487750538	10.20250797	10.20250797	112972.5391	2.339999914	6.519000053	0.500526316	0.805894737
0.487808425	10.20249844	10.20249844	112972.2266	2.220000029	6.566999912	0.500526316	0.805894737
0.487866285	10.2023077	10.2023077	112971.4063	2.109999895	6.525000095	0.500526316	0.805894737
0.487924169	10.20213127	10.20213127	112954.6953	2.069999933	6.526000023	0.500526316	0.805894737
0.487982136	10.20239067	10.20239067	112939.1563	2.029999971	6.56400013	0.500526316	0.805894737
0.488039902	10.20230103	10.20230103	112949.8281	2.029999971	6.546999931	0.500526316	0.805894737
0.488097771	10.20236874	10.20236874	112927.4609	1.909999967	6.565000057	0.500526316	0.805894737
0.488155641	10.20232773	10.20232773	112937.5156	1.970000029	6.584000111	0.500526316	0.805894737
0.488213503	10.20248222	10.20248222	112949.9688	1.909999967	6.578999996	0.500526316	0.805894737
0.488271389	10.20249748	10.20249748	112945.3516	1.830000043	6.546000004	0.500526316	0.805894737
0.488329261	10.20236015	10.20236015	112944.3984	1.950000048	6.505000114	0.500526316	0.805894737
0.48838712	10.20234966	10.20234966	112943.1406	1.909999967	6.532999992	0.500526316	0.805894737
0.4884451	10.20240498	10.20240498	112963.8516	1.970000029	6.474999905	0.500526316	0.805894737
0.488502866	10.20238781	10.20238781	112966.9063	1.950000048	6.492000103	0.500526316	0.805894737
0.488560836	10.20245743	10.20245743	112976.3672	1.919999957	6.539000034	0.500526316	0.805894737
0.488618601	10.20241928	10.20241928	112968.5078	1.870000005	6.515999794	0.500526316	0.805894737
0.488676583	10.20253277	10.20253277	112976.2344	1.870000005	6.460999966	0.500526316	0.805894737
0.488734453	10.20232677	10.20232677	113009.0703	1.960000038	6.43599987	0.500526316	0.805894737
0.488792323	10.20223236	10.20223236	112990.8203	1.950000048	6.440000057	0.500526316	0.805894737
0.488850188	10.20237923	10.20237923	113012.5938	1.99000001	6.467000008	0.500526316	0.805894737
0.488907957	10.20243073	10.20243073	113023.5938	1.929999948	6.508999825	0.500526316	0.805894737
0.488965831	10.20234776	10.20234776	113033.7734	1.909999967	6.481999874	0.500526316	0.805894737
0.489023799	10.20242214	10.20242214	113035.6953	1.909999967	6.47300005	0.500526316	0.805894737
0.489081685	10.20242596	10.20242596	113030.7578	2.029999971	6.512000084	0.500526316	0.805894737
0.48913954	10.20259857	10.20259857	113058.8281	2.119999886	6.543000221	0.500526316	0.805894737
0.489197408	10.20243168	10.20243168	113030.25	2.069999933	6.535999775	0.500526316	0.805894737
0.489255287	10.20243359	10.20243359	113048.2578	2.029999971	6.474999905	0.500526316	0.805894737
0.489313167	10.20230198	10.20230198	113060.6328	2.019999981	6.475999832	0.500526316	0.805894737
0.48937104	10.20240211	10.20240211	113063.0156	2.029999971	6.478000164	0.500526316	0.805894737
0.489428907	10.2023077	10.2023077	113078.5547	2	6.478000164	0.500526316	0.805894737
0.489486772	10.20236778	10.20236778	113070.6563	1.950000048	6.458000183	0.500526316	0.805894737
0.489544628	10.20234966	10.20234966	113098.8203	1.940000057	6.501999855	0.500526316	0.805894737
0.489602517	10.20255566	10.20255566	113090.25	1.950000048	6.588999748	0.500526316	0.805894737
0.489660372	10.20242214	10.20242214	113106.4453	2.009999991	6.606999874	0.500526316	0.805894737
0.489718252	10.2024231	10.2024231	113121.3828	2.130000114	6.588999748	0.500526316	0.805894737
0.489776122	10.20230865	10.20230865	113123.8516	2.180000067	6.540999889	0.500526316	0.805894737
0.489833979	10.20229626	10.20229626	113130.5781	2.200000048	6.605999947	0.500526316	0.805894737
0.489891856	10.20237637	10.20237637	113155.8047	2.180000067	6.538000107	0.500526316	0.805894737
0.489949743	10.20234394	10.20234394	113148.5547	2.119999886	6.489999771	0.500526316	0.805894737
0.490007595	10.20244122	10.20244122	113167.2266	2.069999933	6.482999802	0.500526316	0.805894737
0.490065462	10.20249462	10.20249462	113163.1172	2.079999924	6.512000084	0.500526316	0.805894737
0.490123333	10.2024622	10.2024622	113167.9609	2.039999962	6.481999874	0.500526316	0.805894737
0.490181221	10.20240498	10.20240498	113173.8984	2.119999886	6.429999828	0.500526316	0.805894737
0.490239079	10.20236778	10.20236778	113170.0313	2.079999924	6.454999924	0.500526316	0.805894737
0.490296957	10.20234394	10.20234394	113186.3203	2.160000086	6.484000206	0.500526316	0.805894737
0.490354829	10.20227432	10.20227432	113202.4219	2.150000095	6.532000065	0.500526316	0.805894737
0.490412681	10.20236874	10.20236874	113196.9609	2.130000114	6.616000176	0.500526316	0.805894737
0.490470559	10.20233154	10.20233154	113201.4297	2.269999981	6.611999989	0.500526316	0.805894737
0.490528435	10.20254898	10.20254898	113183.5469	2.25	6.664999962	0.500526316	0.805894737
0.490586309	10.20246983	10.20246983	113209.9688	2.25	6.68599987	0.500526316	0.805894737
0.490644175	10.20232296	10.20232296	113200.1328	2.230000019	6.722000122	0.500526316	0.805894737
0.490702048	10.20232677	10.20232677	113225.4844	2.279999971	6.772999764	0.500526316	0.805894737
0.490759917	10.20235729	10.20235729	113237.25	2.279999971	6.743000031	0.500526316	0.805894737
0.490817787	10.20236588	10.20236588	113223.6563	2.279999971	6.691999912	0.500526316	0.805894737
0.490875652	10.20229244	10.20229244	113243.3359	2.369999886	6.650000095	0.500526316	0.805894737
0.49093352	10.20245743	10.20245743	113245.8516	2.339999914	6.75399971	0.500526316	0.805894737
0.490991384	10.20255089	10.20255089	113237.4844	2.359999895	6.687999725	0.500526316	0.805894737
0.491049256	10.20247364	10.20247364	113247.5	2.369999886	6.63199997	0.500526316	0.805894737
0.491107139	10.20233536	10.20233536	113266.9688	2.319999933	6.558000088	0.500526316	0.805894737
0.491165003	10.20238972	10.20238972	113277.25	2.289999962	6.543000221	0.500526316	0.805894737
0.491222867	10.20225048	10.20225048	113265.0391	2.809999943	6.498000145	0.500526316	0.805894737
0.491280751	10.20246124	10.20246124	113269.0781	2.589999914	6.510000229	0.500526316	0.805894737
0.491338613	10.20241928	10.20241928	113282.9141	2.480000019	6.541999817	0.500526316	0.805894737
0.491396472	10.20230865	10.20230865	113265.3125	2.519999981	6.546999931	0.500526316	0.805894737
0.491454345	10.20251274	10.20251274	113284.6641	2.450000048	6.539999962	0.500526316	0.805894737
0.491512233	10.20248127	10.20248127	113285.7969	2.420000076	6.515999794	0.500526316	0.805894737
0.491570083	10.20231724	10.20231724	113298.1875	2.380000114	6.513000011	0.500526316	0.805894737
0.491627962	10.20238304	10.20238304	113305.1875	2.339999914	6.456999779	0.500526316	0.805894737
0.491685831	10.20245171	10.20245171	113300.4922	2.289999962	6.418000221	0.500526316	0.805894737
0.491743705	10.20238018	10.20238018	113287.1484	2.279999971	6.452000141	0.500526316	0.805894737
0.491801568	10.20244694	10.20244694	113319.3125	2.809999943	6.463999748	0.500526316	0.805894737
0.491859438	10.20237923	10.20237923	113305.1563	2.75	6.501999855	0.500526316	0.805894737
0.491917319	10.20251846	10.20251846	113298.9297	2.630000114	6.519999981	0.500526316	0.805894737
0.491975189	10.20251465	10.20251465	113316.9766	2.549999952	6.493000031	0.500526316	0.805894737
0.492033056	10.20247936	10.20247936	113305.2656	2.549999952	6.553999901	0.500526316	0.805894737
0.49209093	10.20244217	10.20244217	113336.6719	2.49000001	6.539000034	0.500526316	0.805894737
0.492148785	10.20231438	10.20231438	113291.0781	2.420000076	6.53399992	0.500526316	0.805894737
0.492206675	10.20240784	10.20240784	113316.7109	2.410000086	6.528999806	0.500526316	0.805894737
0.492264539	10.20236778	10.20236778	113315.0469	2.380000114	6.554999828	0.500526316	0.805894737
0.492322401	10.20232296	10.20232296	113314.8516	2.460000038	6.513000011	0.500526316	0.805894737
0.492380275	10.20257378	10.20257378	113337.7656	2.400000095	6.510000229	0.500526316	0.805894737
0.492438137	10.2024231	10.2024231	113322.9141	2.450000048	6.493000031	0.500526316	0.805894737
0.492496013	10.20234394	10.20234394	113336.1797	2.480000019	6.488999844	0.500526316	0.805894737
0.492553883	10.20232582	10.20232582	113322.5547	2.539999962	6.46999979	0.500526316	0.805894737
0.49261176	10.20234394	10.20234394	113323.8828	2.74000001	6.498000145	0.500526316	0.805894737
0.492669621	10.20230103	10.20230103	113330.4141	2.799999952	6.472000122	0.500526316	0.805894737
0.492727489	10.20230675	10.20230675	113330.6875	2.700000048	6.510000229	0.500526316	0.805894737
0.492785364	10.20242023	10.20242023	113335.9063	2.660000086	6.465000153	0.500526316	0.805894737
0.492843241	10.20251274	10.20251274	113325.6406	2.579999924	6.458000183	0.500526316	0.805894737
0.492901119	10.20247936	10.20247936	113325.0469	2.539999962	6.441999912	0.500526316	0.805894737
0.49295897	10.20238209	10.20238209	113323.0391	2.539999962	6.482999802	0.500526316	0.805894737
0.493016845	10.20247555	10.20247555	113345.7813	2.569999933	6.491000176	0.500526316	0.805894737
0.493074721	10.20240974	10.20240974	113345.5625	2.730000019	6.536999703	0.500526316	0.805894737
0.493132584	10.20234585	10.20234585	113352.5547	2.970000029	6.513000011	0.500526316	0.805894737
0.493190454	10.20242691	10.20242691	113338.125	2.799999952	6.465000153	0.500526316	0.805894737
0.493248331	10.20232391	10.20232391	113351.5625	2.690000057	6.433000088	0.500526316	0.805894737
0.4933062	10.20251179	10.20251179	113358.7734	2.650000095	6.428999901	0.500526316	0.805894737
0.493364069	10.20251083	10.20251083	113378.9609	2.630000114	6.403999806	0.500526316	0.805894737
0.493421941	10.20231342	10.20231342	113368.3047	2.700000048	6.454999924	0.500526316	0.805894737
0.493479805	10.20243263	10.20243263	113348.6875	2.639999867	6.463999748	0.500526316	0.805894737
0.493537677	10.20238686	10.20238686	113364.1484	2.630000114	6.477000237	0.500526316	0.805894737
0.493595547	10.20237827	10.20237827	113378.3281	2.619999886	6.507999897	0.500526316	0.805894737
0.493653428	10.20245934	10.20245934	113385.6953	2.630000114	6.501999855	0.500526316	0.805894737
0.493711279	10.20251846	10.20251846	113366.1641	2.619999886	6.485000134	0.500526316	0.805894737
0.493769146	10.20256233	10.20256233	113369.875	2.670000076	6.419000149	0.500526316	0.805894737
0.493827023	10.2024374	10.2024374	113359.4453	2.759999991	6.421999931	0.500526316	0.805894737
