Day fraction since midnight on 	Photometer (mg/L)	Photometer (volts)	Source pressure (Pa)
0.626935849	2.073618412	2.629808903	104142.75
0.626947521	2.072448015	2.630316019	104142.75
0.626959106	2.101226091	2.61786437	104142.75
0.626970685	2.124738932	2.607720137	104142.75
0.626982236	2.089632034	2.622876167	104142.75
0.626993819	2.091573477	2.622036457	104142.75
0.627005388	2.065861225	2.633171558	104142.75
0.627016958	2.046373844	2.641631842	104142.75
0.627028539	1.960812211	2.678993225	104142.75
0.627040068	1.901536703	2.705083609	104142.75
0.627051645	1.933712721	2.690900087	104142.75
0.627063222	1.95425427	2.681871414	104142.75
0.627074799	1.988566876	2.666835308	104142.75
0.627086386	2.05879283	2.636238098	104142.75
0.62709799	2.023801327	2.65145421	104142.75
0.627109553	1.961879134	2.678525209	104142.75
0.627121133	1.961382866	2.678742886	104142.75
0.627132702	1.98801744	2.667075634	104142.75
0.627144285	1.999596596	2.662014008	104142.75
0.627155788	1.98477912	2.668492317	104142.75
0.627167346	1.946434975	2.685305834	104142.75
0.62717893	1.876429081	2.716186285	104142.75
0.627190496	1.855509758	2.725460291	104142.75
0.627202077	1.880063534	2.714577198	104142.75
0.62721364	1.853264093	2.726457119	104142.75
0.627225326	1.85039568	2.727730751	104142.75
0.62723679	1.860917568	2.723060846	104142.75
0.627248354	1.780282259	2.758987427	104142.75
0.62725994	1.773777604	2.761899471	104142.75
0.6272716	1.769461632	2.763832808	104142.75
0.627283175	1.787483692	2.755765915	104142.75
0.62729476	1.784067154	2.75729394	104142.75
0.627306325	1.808031917	2.746587753	104142.75
0.627317893	1.776809454	2.760541916	104142.75
0.62732949	1.701631784	2.794338226	104142.75
0.627341067	1.598935008	2.840960026	104142.75
0.627352629	1.648426414	2.818426371	104142.75
0.627364093	1.725288153	2.783673286	104142.75
0.627375787	1.688385129	2.800322294	104142.75
0.627387309	1.687019825	2.80093956	104142.75
0.627398869	1.669229507	2.808991194	104142.75
0.62741046	1.626271606	2.828498364	104142.75
0.627422031	1.563292265	2.857264519	104142.75
0.627433596	1.554925442	2.861101151	104142.75
0.627445145	1.635190487	2.824440718	104142.75
0.627456723	1.632513285	2.825658321	104142.75
0.627468295	1.557990074	2.859695435	104142.75
0.627479874	1.560337663	2.858618975	104142.75
0.627491442	1.544711351	2.865789652	104142.75
0.627502983	1.54945004	2.863613844	104142.75
0.627514671	1.580900788	2.849201679	104142.75
0.627526143	1.547532678	2.864494085	104142.75
0.627537719	1.475071669	2.897896528	104142.75
0.627549288	1.482289314	2.894557476	104142.75
0.627560871	1.457396984	2.906084538	104142.75
0.627572441	1.458366275	2.905635119	104142.75
0.627584019	1.503652453	2.884689808	104142.75
0.6275956	1.470752716	2.899895906	104142.75
0.627607164	1.430440068	2.91860342	104142.75
0.627618809	1.347337246	2.957431078	104142.75
0.627630393	1.355080366	2.953798294	104142.75
0.627641973	1.300102115	2.979659319	104142.75
0.62765353	1.333656073	2.963857412	104142.75
0.627665122	1.387607098	2.938571692	104142.75
0.627676607	1.391950011	2.936542749	104142.75
0.627688201	1.347528815	2.957341194	104142.75
0.62769976	1.359340191	2.951801062	104142.75
0.627711334	1.343357801	2.959299326	104142.75
0.627722908	1.313120604	2.973521471	104142.75
0.627734567	1.217400909	3.018856764	104142.75
0.627746151	1.227343679	3.014125347	104142.75
0.627757724	1.270762801	2.993524313	104142.75
0.627769188	1.252162695	3.002337456	104142.75
0.627780861	1.224230647	3.015606165	104142.75
0.627792393	1.20467186	3.024921656	104142.75
0.627803966	1.199284911	3.027490854	104142.75
0.627815535	1.189914942	3.031963348	104142.75
0.627827118	1.227010846	3.014283657	104142.75
0.627838676	1.194846273	3.029608965	104142.75
0.627850217	1.175371885	3.038914204	104142.75
0.627861905	1.2324965	3.011675358	104142.75
0.627873481	1.20290935	3.025762081	104142.75
0.627884953	1.167343617	3.042756081	104142.75
0.627896518	1.13958633	3.056065321	104142.75
0.627908127	1.180422425	3.036499023	104142.75
0.627919704	1.188109875	3.03282547	104142.75
0.627931268	1.1838063	3.034881592	104142.75
0.627942847	1.140581369	3.05558753	104142.75
0.627954408	1.092787027	3.078597307	104142.75
0.627965965	1.11658001	3.067127466	104142.75
0.627977537	1.121992827	3.064522266	104142.75
0.62798911	1.055333257	3.096713543	104142.75
0.628000687	1.103977919	3.073198795	104142.75
0.628012371	1.132146239	3.059639692	104142.75
0.628023877	1.127027273	3.062100649	104142.75
0.628035469	1.126788735	3.062215328	104142.75
0.628047032	1.072514176	3.088393927	104142.75
0.628058603	1.057687283	3.09557271	104142.75
0.628070175	1.054259539	3.097234011	104142.75
0.628081723	1.044659495	3.101890087	104142.75
0.628093284	1.019553423	3.114089966	104142.75
0.628104875	1.01235044	3.117596388	104142.75
0.628116444	1.014611602	3.116495371	104142.75
0.628128005	1.05617094	3.096307516	104142.75
0.628139631	1.009009719	3.119223595	104142.75
0.628151219	0.963993907	3.14120841	104142.75
0.628162797	0.939520359	3.153206587	104142.75
0.628174367	0.921194792	3.162211895	104142.75
0.62818594	0.866412342	3.189240933	104142.75
0.628197437	0.887922943	3.178608418	104142.75
0.628209001	0.910898149	3.16727972	104142.75
0.628220705	0.895758688	3.174741507	104142.75
0.628232264	0.873520792	3.185724497	104142.75
0.628243833	0.817686141	3.213419199	104142.75
0.628255363	0.795708478	3.224367142	104142.75
0.62826693	0.832653225	3.205978632	104142.75
0.628278505	0.817728758	3.21339798	104142.75
0.628290077	0.847439706	3.19863987	104142.75
0.62830166	0.826804519	3.208884716	104142.75
0.628313279	0.763168395	3.240625382	104142.75
0.628324845	0.762821198	3.240799189	104142.75
0.628336424	0.800454736	3.222000599	104142.75
0.628347987	0.805518866	3.219476938	104142.75
0.628359563	0.811401725	3.216547012	104142.75
0.628371067	0.797928333	3.223260164	104142.75
0.628382651	0.80139941	3.221529722	104142.75
0.628394221	0.804004371	3.220231533	104142.75
0.6284058	0.80304122	3.22071147	104142.75
0.628417379	0.803688109	3.220389128	104142.75
0.62842892	0.802947462	3.2207582	104142.75
0.628440503	0.802092552	3.221184254	104142.75
